i,word,freq,ipa,xsampa
17336,common,7,"['c', 'o', 'm̩', 'ʊ', 'ŋ']","['c', 'o', 'm=', 'U', 'N']"
17338,effect,7,"['e̞', 'f', 'f', 'e̞', 'c', 't']","['e_o', 'f', 'f', 'e_o', 'c', 't']"
17341,film,7,"['f', 'i', 'l', 'm']","['f', 'i', 'l', 'm']"
17343,nm,7,"['n', 'm']","['n', 'm']"
17348,unit,7,"['ɯ', 'ə̯', 'ɲ', 'i', 't']","['M', '@_^', 'J', 'i', 't']"
19293,2K,6,['k'],['k']
19406,E3,6,['e̞'],['e_o']
19409,Economic,6,"['e̞', 'c', 'ʊ', 'ŋ', 'o', 'm', 'i', 'c']","['e_o', 'c', 'U', 'N', 'o', 'm', 'i', 'c']"
19413,Ellen,6,"['e̞', 'l', 'l', 'ə', 'ɲ']","['e_o', 'l', 'l', '@', 'J']"
19415,Epic,6,"['e̞', 'p', 'i', 'c']","['e_o', 'p', 'i', 'c']"
19419,Europe,6,"['ɜ', 'z̩', 'o', 'p', 'e̞']","['3', 'z=', 'o', 'p', 'e_o']"
19421,FK,6,"['f', 'k']","['f', 'k']"
19424,Fox,6,"['f', 'o', 'ɕ']","['f', 'o', 's\\']"
19427,Freiherr,6,"['f', 'z̩', 'e̞', 'i', 'h', 'ə', 'ɻ', 'z̩']","['f', 'z=', 'e_o', 'i', 'h', '@', 'r\\`', 'z=']"
19448,Henrik,6,"['h', 'ə', 'ɲ', 'z̩', 'i', 'k']","['h', '@', 'J', 'z=', 'i', 'k']"
19451,IT,6,"['i', 't']","['i', 't']"
19454,Isle,6,"['i', 's', 'l', 'e̞']","['i', 's', 'l', 'e_o']"
19457,Jerome,6,"['t͡ɕ', 'ə', 'ɻ', 'o', 'm', 'e̞']","['ts\\', '@', 'r\\`', 'o', 'm', 'e_o']"
19458,Jersey,6,"['t͡ɕ', 'ə', 'ɻ', 's', 'e̞', 'y']","['ts\\', '@', 'r\\`', 's', 'e_o', 'y']"
19460,Jimmy,6,"['t͡ɕ', 'i', 'm̩', 'y']","['ts\\', 'i', 'm=', 'y']"
19461,Jo,6,"['t͡ɕ', 'o']","['ts\\', 'o']"
19465,Kanton,6,"['k', 'ã', 't', 'ʊ', 'ŋ']","['k', 'a~', 't', 'U', 'N']"
19467,Ken,6,"['k', 'ə', 'ɲ']","['k', '@', 'J']"
19468,Key,6,"['k', 'e̞', 'y']","['k', 'e_o', 'y']"
19469,Keyser,6,"['k', 'e̞', 'y', 's', 'ə', 'ɻ']","['k', 'e_o', 'y', 's', '@', 'r\\`']"
19474,Lily,6,"['l', 'i', 'l', 'y']","['l', 'i', 'l', 'y']"
19475,Link,6,"['l', 'ɪ', 'ɲ', 'k']","['l', 'I', 'J', 'k']"
19480,Lynx,6,"['l', 'ʏ', 'ɲ', 'ɕ']","['l', 'Y', 'J', 's\\']"
19485,Me,6,"['m', 'e̞']","['m', 'e_o']"
19487,Miller,6,"['m', 'i', 'l', 'l', 'ə', 'ɻ']","['m', 'i', 'l', 'l', '@', 'r\\`']"
19489,Mint,6,"['m', 'ɪ', 'ɲ', 't']","['m', 'I', 'J', 't']"
19492,Montes,6,"['m', 'ʊ', 'ŋ', 't', 'e̞', 's']","['m', 'U', 'N', 't', 'e_o', 's']"
19493,Moscow,6,"['m', 'o', 's', 'c', 'o', 'w']","['m', 'o', 's', 'c', 'o', 'w']"
19494,NET,6,"['n', 'e̞', 't']","['n', 'e_o', 't']"
19497,Ni,6,"['n', 'i']","['n', 'i']"
19498,Nicolaus,6,"['n', 'i', 'c', 'o', 'l', 'ɔ', 's']","['n', 'i', 'c', 'o', 'l', 'O', 's']"
19499,Nippon,6,"['n', 'i', 'p', 'p', 'ʊ', 'ŋ']","['n', 'i', 'p', 'p', 'U', 'N']"
19500,OSI,6,"['o', 's', 'i']","['o', 's', 'i']"
19501,OSM,6,"['o', 's', 'm']","['o', 's', 'm']"
19508,Paulo,6,"['p', 'ɔ', 'l', 'o']","['p', 'O', 'l', 'o']"
19511,Perry,6,"['p', 'ə', 'ɻ', 'z̩', 'y']","['p', '@', 'r\\`', 'z=', 'y']"
19517,Press,6,"['p', 'z̩', 'e̞', 's', 's']","['p', 'z=', 'e_o', 's', 's']"
19528,Rn,6,"['z̩', 'n']","['z=', 'n']"
19532,SFT,6,"['s', 'f', 't']","['s', 'f', 't']"
19534,SQL,6,"['s', 't͡ɕʰ', 'l']","['s', 'ts\\_h', 'l']"
19535,Saul,6,"['s', 'ɔ', 'l']","['s', 'O', 'l']"
19536,Scientific,6,"['s', 'c', 'i', 'ə', 'ɲ', 't', 'i', 'f', 'i', 'c']","['s', 'c', 'i', '@', 'J', 't', 'i', 'f', 'i', 'c']"
19537,Sean,6,"['s', 'e̞', 'ã']","['s', 'e_o', 'a~']"
19541,Selim,6,"['s', 'e̞', 'l', 'i', 'm']","['s', 'e_o', 'l', 'i', 'm']"
19545,Sol,6,"['s', 'o', 'l']","['s', 'o', 'l']"
19546,Sonic,6,"['s', 'ʊ', 'ŋ', 'i', 'c']","['s', 'U', 'N', 'i', 'c']"
19547,Sony,6,"['s', 'ʊ', 'ŋ', 'y']","['s', 'U', 'N', 'y']"
19550,Storm,6,"['s', 't', 'o', 'z̩', 'm']","['s', 't', 'o', 'z=', 'm']"
19553,Switch,6,"['s', 'w', 'i', 't', 'c', 'h']","['s', 'w', 'i', 't', 'c', 'h']"
19554,Systems,6,"['s', 'y', 's', 't', 'e̞', 'm', 's']","['s', 'y', 's', 't', 'e_o', 'm', 's']"
19556,Te,6,"['t', 'e̞']","['t', 'e_o']"
19557,Technische,6,"['t', 'e̞', 'c', 'h', 'n', 'i', 's', 'c', 'h', 'e̞']","['t', 'e_o', 'c', 'h', 'n', 'i', 's', 'c', 'h', 'e_o']"
19559,Terry,6,"['t', 'ə', 'ɻ', 'z̩', 'y']","['t', '@', 'r\\`', 'z=', 'y']"
19564,Tun,6,"['t', 'ɯ', 'ə̯', 'ɲ']","['t', 'M', '@_^', 'J']"
19566,Türk,6,"['t', 'ü', 'z̩', 'k']","['t', 'u_""', 'z=', 'k']"
19580,XML,6,"['ɕ', 'm', 'l']","['s\\', 'm', 'l']"
19583,Yorkshire,6,"['y', 'o', 'z̩', 'k', 's', 'h', 'i', 'z̩', 'e̞']","['y', 'o', 'z=', 'k', 's', 'h', 'i', 'z=', 'e_o']"
19590,c,6,['c'],['c']
19598,iPhone,6,"['i', 'pʰ', 'ʊ', 'ŋ', 'e̞']","['i', 'p_h', 'U', 'N', 'e_o']"
19600,ji,6,"['t͡ɕ', 'i']","['ts\\', 'i']"
19605,ni,6,"['n', 'i']","['n', 'i']"
19611,si,6,"['s', 'i']","['s', 'i']"
19617,transistor,6,"['t', 'z̩', 'ã', 's', 'i', 's', 't', 'o', 'z̩']","['t', 'z=', 'a~', 's', 'i', 's', 't', 'o', 'z=']"
22211,Ancient,5,"['ã', 'c', 'i', 'ə', 'ɲ', 't']","['a~', 'c', 'i', '@', 'J', 't']"
22213,Anser,5,"['ã', 's', 'ə', 'ɻ']","['a~', 's', '@', 'r\\`']"
22214,Antilles,5,"['ã', 't', 'i', 'l', 'l', 'e̞', 's']","['a~', 't', 'i', 'l', 'l', 'e_o', 's']"
22290,EMI,5,"['e̞', 'm', 'i']","['e_o', 'm', 'i']"
22291,EXO,5,"['e̞', 'ɕ', 'o']","['e_o', 's\\', 'o']"
22293,Electronics,5,"['e̞', 'l', 'e̞', 'c', 't', 'z̩', 'ʊ', 'ŋ', 'i', 'c', 's']","['e_o', 'l', 'e_o', 'c', 't', 'z=', 'U', 'N', 'i', 'c', 's']"
22295,Emil,5,"['e̞', 'm', 'i', 'l']","['e_o', 'm', 'i', 'l']"
22296,Emission,5,"['e̞', 'm', 'i', 's', 's', 'i̯', 'ʊ', 'ŋ']","['e_o', 'm', 'i', 's', 's', 'i_^', 'U', 'N']"
22301,Enterprise,5,"['ə', 'ɲ', 't', 'ə', 'ɻ', 'p', 'z̩', 'i', 's', 'e̞']","['@', 'J', 't', '@', 'r\\`', 'p', 'z=', 'i', 's', 'e_o']"
22302,Erich,5,"['ə', 'ɻ', 'i', 'c', 'h']","['@', 'r\\`', 'i', 'c', 'h']"
22304,Eye,5,"['e̞', 'y', 'e̞']","['e_o', 'y', 'e_o']"
22312,Force,5,"['f', 'o', 'z̩', 'c', 'e̞']","['f', 'o', 'z=', 'c', 'e_o']"
22313,Fr,5,"['f', 'z̩']","['f', 'z=']"
22329,HTTPS,5,"['h', 't', 't', 'p', 's']","['h', 't', 't', 'p', 's']"
22333,Han,5,"['h', 'ã']","['h', 'a~']"
22334,Ho,5,"['h', 'o']","['h', 'o']"
22335,Horst,5,"['h', 'o', 'z̩', 's', 't']","['h', 'o', 'z=', 's', 't']"
22340,IX,5,"['i', 'ɕ']","['i', 's\\']"
22342,Isles,5,"['i', 's', 'l', 'e̞', 's']","['i', 's', 'l', 'e_o', 's']"
22344,JYP,5,"['t͡ɕ', 'y', 'p']","['ts\\', 'y', 'p']"
22346,Janeiro,5,"['t͡ɕ', 'ã', 'e̞', 'i', 'z̩', 'o']","['ts\\', 'a~', 'e_o', 'i', 'z=', 'o']"
22347,Janet,5,"['t͡ɕ', 'ã', 'e̞', 't']","['ts\\', 'a~', 'e_o', 't']"
22349,Jeanne,5,"['t͡ɕ', 'e̞', 'ã', 'n', 'e̞']","['ts\\', 'e_o', 'a~', 'n', 'e_o']"
22350,Jeff,5,"['t͡ɕ', 'e̞', 'f', 'f']","['ts\\', 'e_o', 'f', 'f']"
22351,Jerry,5,"['t͡ɕ', 'ə', 'ɻ', 'z̩', 'y']","['ts\\', '@', 'r\\`', 'z=', 'y']"
22354,Joel,5,"['t͡ɕ', 'ø', 'l']","['ts\\', '2', 'l']"
22357,Jose,5,"['t͡ɕ', 'o', 's', 'e̞']","['ts\\', 'o', 's', 'e_o']"
22358,João,5,"['t͡ɕ', 'o', 'ã', 'o']","['ts\\', 'o', 'a~', 'o']"
22359,Junior,5,"['t͡ɕ', 'ɯ', 'ə̯', 'ɲ', 'i̯', 'o', 'z̩']","['ts\\', 'M', '@_^', 'J', 'i_^', 'o', 'z=']"
22366,Kowloon,5,"['k', 'o', 'w', 'l', 'o', 'ʊ', 'ŋ']","['k', 'o', 'w', 'l', 'o', 'U', 'N']"
22370,Lance,5,"['l', 'ã', 'c', 'e̞']","['l', 'a~', 'c', 'e_o']"
22372,Laurent,5,"['l', 'ɔ', 'z̩', 'ə', 'ɲ', 't']","['l', 'O', 'z=', '@', 'J', 't']"
22375,Lille,5,"['l', 'i', 'l', 'l', 'e̞']","['l', 'i', 'l', 'l', 'e_o']"
22381,MOSFET,5,"['m', 'o', 's', 'f', 'e̞', 't']","['m', 'o', 's', 'f', 'e_o', 't']"
22387,Manchester,5,"['m', 'ã', 'c', 'h', 'e̞', 's', 't', 'ə', 'ɻ']","['m', 'a~', 'c', 'h', 'e_o', 's', 't', '@', 'r\\`']"
22396,Mike,5,"['m', 'i', 'k', 'e̞']","['m', 'i', 'k', 'e_o']"
22397,Milano,5,"['m', 'i', 'l', 'ã', 'o']","['m', 'i', 'l', 'a~', 'o']"
22398,Min,5,"['m', 'ɪ', 'ɲ']","['m', 'I', 'J']"
22399,Mo,5,"['m', 'o']","['m', 'o']"
22401,Mons,5,"['m', 'ʊ', 'ŋ', 's']","['m', 'U', 'N', 's']"
22402,Monster,5,"['m', 'ʊ', 'ŋ', 's', 't', 'ə', 'ɻ']","['m', 'U', 'N', 's', 't', '@', 'r\\`']"
22403,Monte,5,"['m', 'ʊ', 'ŋ', 't', 'e̞']","['m', 'U', 'N', 't', 'e_o']"
22404,Moon,5,"['m', 'o', 'ʊ', 'ŋ']","['m', 'o', 'U', 'N']"
22405,Morris,5,"['m', 'o', 'z̩', 'z̩', 'i', 's']","['m', 'o', 'z=', 'z=', 'i', 's']"
22407,Mun,5,"['m', 'ɯ', 'ə̯', 'ɲ']","['m', 'M', '@_^', 'J']"
22411,NT,5,"['n', 't']","['n', 't']"
22417,Niels,5,"['n', 'i', 'e̞', 'l', 's']","['n', 'i', 'e_o', 'l', 's']"
22419,Nihon,5,"['n', 'i', 'h', 'ʊ', 'ŋ']","['n', 'i', 'h', 'U', 'N']"
22421,Nor,5,"['n', 'o', 'z̩']","['n', 'o', 'z=']"
22429,PSP,5,"['p', 's', 'p']","['p', 's', 'p']"
22436,Phil,5,"['pʰ', 'i', 'l']","['p_h', 'i', 'l']"
22437,Poisson,5,"['p', 'o', 'i', 's', 's', 'ʊ', 'ŋ']","['p', 'o', 'i', 's', 's', 'U', 'N']"
22450,Rex,5,"['z̩', 'e̞', 'ɕ']","['z=', 'e_o', 's\\']"
22452,Rilke,5,"['z̩', 'i', 'l', 'k', 'e̞']","['z=', 'i', 'l', 'k', 'e_o']"
22459,SK,5,"['s', 'k']","['s', 'k']"
22462,Sant,5,"['s', 'ã', 't']","['s', 'a~', 't']"
22463,Sc,5,"['s', 'c']","['s', 'c']"
22465,Schloss,5,"['s', 'c', 'h', 'l', 'o', 's', 's']","['s', 'c', 'h', 'l', 'o', 's', 's']"
22466,Scots,5,"['s', 'c', 'o', 't͡s']","['s', 'c', 'o', 'ts']"
22467,Scottish,5,"['s', 'c', 'o', 't', 't', 'i', 's', 'h']","['s', 'c', 'o', 't', 't', 'i', 's', 'h']"
22470,Seri,5,"['s', 'ə', 'ɻ', 'i']","['s', '@', 'r\\`', 'i']"
22473,Shell,5,"['s', 'h', 'e̞', 'l', 'l']","['s', 'h', 'e_o', 'l', 'l']"
22474,Simone,5,"['s', 'i', 'm', 'ʊ', 'ŋ', 'e̞']","['s', 'i', 'm', 'U', 'N', 'e_o']"
22477,Son,5,"['s', 'ʊ', 'ŋ']","['s', 'U', 'N']"
22480,Sr,5,"['s', 'z̩']","['s', 'z=']"
22481,Sri,5,"['s', 'z̩', 'i']","['s', 'z=', 'i']"
22488,Tech,5,"['t', 'e̞', 'c', 'h']","['t', 'e_o', 'c', 'h']"
22492,Theory,5,"['tʰ', 'e̞', 'o', 'z̩', 'y']","['t_h', 'e_o', 'o', 'z=', 'y']"
22493,Toronto,5,"['t', 'o', 'z̩', 'ʊ', 'ŋ', 't', 'o']","['t', 'o', 'z=', 'U', 'N', 't', 'o']"
22494,Torres,5,"['t', 'o', 'z̩', 'z̩', 'e̞', 's']","['t', 'o', 'z=', 'z=', 'e_o', 's']"
22495,Transport,5,"['t', 'z̩', 'ã', 's', 'p', 'o', 'z̩', 't']","['t', 'z=', 'a~', 's', 'p', 'o', 'z=', 't']"
22496,Tunnel,5,"['t', 'ɯ', 'ə̯', 'ɲ', 'n', 'e̞', 'l']","['t', 'M', '@_^', 'J', 'n', 'e_o', 'l']"
22499,UNIX,5,"['ɯ', 'ə̯', 'ɲ', 'i', 'ɕ']","['M', '@_^', 'J', 'i', 's\\']"
22504,Unity,5,"['ɯ', 'ə̯', 'ɲ', 'i', 't', 'y']","['M', '@_^', 'J', 'i', 't', 'y']"
22526,XI,5,"['ɕ', 'i']","['s\\', 'i']"
22528,YLE,5,"['y', 'l', 'e̞']","['y', 'l', 'e_o']"
22530,Yi,5,"['y', 'i']","['y', 'i']"
22537,au,5,['ɔ'],['O']
22545,cm,5,"['c', 'm']","['c', 'm']"
22549,element,5,"['e̞', 'l', 'e̞', 'm', 'ə', 'ɲ', 't']","['e_o', 'l', 'e_o', 'm', '@', 'J', 't']"
22550,er,5,"['ə', 'ɻ']","['@', 'r\\`']"
22553,from,5,"['f', 'z̩', 'o', 'm']","['f', 'z=', 'o', 'm']"
22560,iTunes,5,"['i', 't', 'ɯ', 'ə̯', 'ɲ', 'e̞', 's']","['i', 't', 'M', '@_^', 'J', 'e_o', 's']"
22566,man,5,"['m', 'ã']","['m', 'a~']"
22567,metro,5,"['m', 'e̞', 't', 'z̩', 'o']","['m', 'e_o', 't', 'z=', 'o']"
22568,network,5,"['n', 'e̞', 't', 'w', 'o', 'z̩', 'k']","['n', 'e_o', 't', 'w', 'o', 'z=', 'k']"
22569,nihon,5,"['n', 'i', 'h', 'ʊ', 'ŋ']","['n', 'i', 'h', 'U', 'N']"
22571,power,5,"['p', 'o', 'w', 'ə', 'ɻ']","['p', 'o', 'w', '@', 'r\\`']"
22573,ri,5,"['z̩', 'i']","['z=', 'i']"
22574,roll,5,"['z̩', 'o', 'l', 'l']","['z=', 'o', 'l', 'l']"
22576,science,5,"['s', 'c', 'i', 'ə', 'ɲ', 'c', 'e̞']","['s', 'c', 'i', '@', 'J', 'c', 'e_o']"
22578,sinensis,5,"['s', 'ɪ', 'ɲ', 'ə', 'ɲ', 's', 'i', 's']","['s', 'I', 'J', '@', 'J', 's', 'i', 's']"
22579,soil,5,"['s', 'o', 'i', 'l']","['s', 'o', 'i', 'l']"
22580,t,5,['t'],['t']
22581,tie,5,"['t', 'i', 'e̞']","['t', 'i', 'e_o']"
22592,β,5,['β'],['B']
26194,Annie,4,"['ã', 'n', 'i', 'e̞']","['a~', 'n', 'i', 'e_o']"
26312,Eesti,4,"['e̞', 'e̞', 's', 't', 'i']","['e_o', 'e_o', 's', 't', 'i']"
26313,Eilean,4,"['e̞', 'i', 'l', 'e̞', 'ã']","['e_o', 'i', 'l', 'e_o', 'a~']"
26317,Emilio,4,"['e̞', 'm', 'i', 'l', 'i̯', 'o']","['e_o', 'm', 'i', 'l', 'i_^', 'o']"
26322,ErP,4,"['ə', 'ɻ', 'p']","['@', 'r\\`', 'p']"
26324,Erik,4,"['ə', 'ɻ', 'i', 'k']","['@', 'r\\`', 'i', 'k']"
26329,Explorer,4,"['e̞', 'ɕ', 'p', 'l', 'o', 'z̩', 'ə', 'ɻ']","['e_o', 's\\', 'p', 'l', 'o', 'z=', '@', 'r\\`']"
26330,Express,4,"['e̞', 'ɕ', 'p', 'z̩', 'e̞', 's', 's']","['e_o', 's\\', 'p', 'z=', 'e_o', 's', 's']"
26331,FLN,4,"['f', 'l', 'n']","['f', 'l', 'n']"
26332,FM,4,"['f', 'm']","['f', 'm']"
26333,FTP,4,"['f', 't', 'p']","['f', 't', 'p']"
26341,File,4,"['f', 'i', 'l', 'e̞']","['f', 'i', 'l', 'e_o']"
26342,Firefox,4,"['f', 'i', 'z̩', 'e̞', 'f', 'o', 'ɕ']","['f', 'i', 'z=', 'e_o', 'f', 'o', 's\\']"
26345,Flickr,4,"['f', 'l', 'i', 'c', 'k', 'z̩']","['f', 'l', 'i', 'c', 'k', 'z=']"
26349,French,4,"['f', 'z̩', 'ə', 'ɲ', 'c', 'h']","['f', 'z=', '@', 'J', 'c', 'h']"
26351,From,4,"['f', 'z̩', 'o', 'm']","['f', 'z=', 'o', 'm']"
26352,Front,4,"['f', 'z̩', 'ʊ', 'ŋ', 't']","['f', 'z=', 'U', 'N', 't']"
26384,Herman,4,"['h', 'ə', 'ɻ', 'm', 'ã']","['h', '@', 'r\\`', 'm', 'a~']"
26385,Herschel,4,"['h', 'ə', 'ɻ', 's', 'c', 'h', 'e̞', 'l']","['h', '@', 'r\\`', 's', 'c', 'h', 'e_o', 'l']"
26397,IQ,4,"['i̯', 'ɪ', 'ʔ']","['i_^', 'I', '?']"
26400,Ice,4,"['i', 'c', 'e̞']","['i', 'c', 'e_o']"
26403,Illinois,4,"['i', 'l', 'l', 'ɪ', 'ɲ', 'o', 'i', 's']","['i', 'l', 'l', 'I', 'J', 'o', 'i', 's']"
26418,Jennie,4,"['t͡ɕ', 'ə', 'ɲ', 'n', 'i', 'e̞']","['ts\\', '@', 'J', 'n', 'i', 'e_o']"
26419,Jeremy,4,"['t͡ɕ', 'ə', 'ɻ', 'e̞', 'm', 'y']","['ts\\', '@', 'r\\`', 'e_o', 'm', 'y']"
26428,Keith,4,"['k', 'e̞', 'i', 'tʰ']","['k', 'e_o', 'i', 't_h']"
26429,Kelly,4,"['k', 'e̞', 'l', 'l', 'y']","['k', 'e_o', 'l', 'l', 'y']"
26433,Klaus,4,"['k', 'l', 'ɔ', 's']","['k', 'l', 'O', 's']"
26436,Konstantin,4,"['k', 'ʊ', 'ŋ', 's', 't', 'ã', 't', 'ɪ', 'ɲ']","['k', 'U', 'N', 's', 't', 'a~', 't', 'I', 'J']"
26438,Kristen,4,"['k', 'z̩', 'i', 's', 't', 'ə', 'ɲ']","['k', 'z=', 'i', 's', 't', '@', 'J']"
26439,Kwan,4,"['k', 'w', 'ã']","['k', 'w', 'a~']"
26440,LRT,4,"['l', 'z̩', 't']","['l', 'z=', 't']"
26445,Leung,4,"['l', 'ɜ', 'ŋ']","['l', '3', 'N']"
26448,Like,4,"['l', 'i', 'k', 'e̞']","['l', 'i', 'k', 'e_o']"
26453,Lionel,4,"['l', 'i̯', 'ʊ', 'ŋ', 'e̞', 'l']","['l', 'i_^', 'U', 'N', 'e_o', 'l']"
26455,Loire,4,"['l', 'o', 'i', 'z̩', 'e̞']","['l', 'o', 'i', 'z=', 'e_o']"
26456,Lost,4,"['l', 'o', 's', 't']","['l', 'o', 's', 't']"
26464,MSN,4,"['m', 's', 'n']","['m', 's', 'n']"
26477,Memphis,4,"['m', 'e̞', 'm', 'pʰ', 'i', 's']","['m', 'e_o', 'm', 'p_h', 'i', 's']"
26478,Mer,4,"['m', 'ə', 'ɻ']","['m', '@', 'r\\`']"
26482,Microsystems,4,"['m', 'i', 'c', 'z̩', 'o', 's', 'y', 's', 't', 'e̞', 'm', 's']","['m', 'i', 'c', 'z=', 'o', 's', 'y', 's', 't', 'e_o', 'm', 's']"
26489,Minix,4,"['m', 'ɪ', 'ɲ', 'i', 'ɕ']","['m', 'I', 'J', 'i', 's\\']"
26490,Minor,4,"['m', 'ɪ', 'ɲ', 'o', 'z̩']","['m', 'I', 'J', 'o', 'z=']"
26495,Moreton,4,"['m', 'o', 'z̩', 'e̞', 't', 'ʊ', 'ŋ']","['m', 'o', 'z=', 'e_o', 't', 'U', 'N']"
26496,Morton,4,"['m', 'o', 'z̩', 't', 'ʊ', 'ŋ']","['m', 'o', 'z=', 't', 'U', 'N']"
26498,Most,4,"['m', 'o', 's', 't']","['m', 'o', 's', 't']"
26507,NHK,4,"['n', 'h', 'k']","['n', 'h', 'k']"
26508,Nancy,4,"['n', 'ã', 'c', 'y']","['n', 'a~', 'c', 'y']"
26514,Nero,4,"['n', 'ə', 'ɻ', 'o']","['n', '@', 'r\\`', 'o']"
26515,Netflix,4,"['n', 'e̞', 't', 'f', 'l', 'i', 'ɕ']","['n', 'e_o', 't', 'f', 'l', 'i', 's\\']"
26518,Newton,4,"['n', 'e̞', 'w', 't', 'ʊ', 'ŋ']","['n', 'e_o', 'w', 't', 'U', 'N']"
26522,Nikolaus,4,"['n', 'i', 'k', 'o', 'l', 'ɔ', 's']","['n', 'i', 'k', 'o', 'l', 'O', 's']"
26524,Northwest,4,"['n', 'o', 'z̩', 'tʰ', 'w', 'e̞', 's', 't']","['n', 'o', 'z=', 't_h', 'w', 'e_o', 's', 't']"
26533,Oil,4,"['o', 'i', 'l']","['o', 'i', 'l']"
26536,On,4,"['ʊ', 'ŋ']","['U', 'N']"
26539,OpenOffice,4,"['o', 'p', 'ə', 'ɲ', 'o', 'f', 'f', 'i', 'c', 'e̞']","['o', 'p', '@', 'J', 'o', 'f', 'f', 'i', 'c', 'e_o']"
26540,OpenSSL,4,"['o', 'p', 'ə', 'ɲ', 's', 's', 'l']","['o', 'p', '@', 'J', 's', 's', 'l']"
26543,PO,4,"['p', 'o']","['p', 'o']"
26544,PS3,4,"['p', 's']","['p', 's']"
26558,People,4,"['p', 'e̞', 'o', 'p', 'l', 'e̞']","['p', 'e_o', 'o', 'p', 'l', 'e_o']"
26559,Per,4,"['p', 'ə', 'ɻ']","['p', '@', 'r\\`']"
26560,Phillip,4,"['pʰ', 'i', 'l', 'l', 'i', 'p']","['p_h', 'i', 'l', 'l', 'i', 'p']"
26562,Pi,4,"['p', 'i']","['p', 'i']"
26569,Police,4,"['p', 'o', 'l', 'i', 'c', 'e̞']","['p', 'o', 'l', 'i', 'c', 'e_o']"
26570,Polynesian,4,"['p', 'o', 'l', 'ʏ', 'ɲ', 'e̞', 's', 'i̯', 'ã']","['p', 'o', 'l', 'Y', 'J', 'e_o', 's', 'i_^', 'a~']"
26571,Polyphony,4,"['p', 'o', 'l', 'y', 'pʰ', 'ʊ', 'ŋ', 'y']","['p', 'o', 'l', 'y', 'p_h', 'U', 'N', 'y']"
26572,Pop,4,"['p', 'o', 'p']","['p', 'o', 'p']"
26574,Post,4,"['p', 'o', 's', 't']","['p', 'o', 's', 't']"
26575,Pr,4,"['p', 'z̩']","['p', 'z=']"
26576,Prime,4,"['p', 'z̩', 'i', 'm', 'e̞']","['p', 'z=', 'i', 'm', 'e_o']"
26578,Pro,4,"['p', 'z̩', 'o']","['p', 'z=', 'o']"
26584,Qt,4,"['t͡ɕʰ', 't']","['ts\\_h', 't']"
26588,RMS,4,"['z̩', 'm', 's']","['z=', 'm', 's']"
26596,Reich,4,"['z̩', 'e̞', 'i', 'c', 'h']","['z=', 'e_o', 'i', 'c', 'h']"
26606,Romeo,4,"['z̩', 'o', 'm', 'e̞', 'o']","['z=', 'o', 'm', 'e_o', 'o']"
26618,SONY,4,"['s', 'ʊ', 'ŋ', 'y']","['s', 'U', 'N', 'y']"
26619,SS,4,"['s', 's']","['s', 's']"
26625,Sankt,4,"['s', 'ã', 'k', 't']","['s', 'a~', 'k', 't']"
26626,Scheme,4,"['s', 'c', 'h', 'e̞', 'm', 'e̞']","['s', 'c', 'h', 'e_o', 'm', 'e_o']"
26635,Series,4,"['s', 'ə', 'ɻ', 'i', 'e̞', 's']","['s', '@', 'r\\`', 'i', 'e_o', 's']"
26636,Set,4,"['s', 'e̞', 't']","['s', 'e_o', 't']"
26637,Seth,4,"['s', 'e̞', 'tʰ']","['s', 'e_o', 't_h']"
26642,Societies,4,"['s', 'o', 'c', 'i', 'e̞', 't', 'i', 'e̞', 's']","['s', 'o', 'c', 'i', 'e_o', 't', 'i', 'e_o', 's']"
26643,Solomon,4,"['s', 'o', 'l', 'o', 'm', 'ʊ', 'ŋ']","['s', 'o', 'l', 'o', 'm', 'U', 'N']"
26644,Sonny,4,"['s', 'ʊ', 'ŋ', 'ɲ']","['s', 'U', 'N', 'J']"
26651,Stephanie,4,"['s', 't', 'e̞', 'pʰ', 'ã', 'i', 'e̞']","['s', 't', 'e_o', 'p_h', 'a~', 'i', 'e_o']"
26655,Stone,4,"['s', 't', 'ʊ', 'ŋ', 'e̞']","['s', 't', 'U', 'N', 'e_o']"
26656,Story,4,"['s', 't', 'o', 'z̩', 'y']","['s', 't', 'o', 'z=', 'y']"
26659,Sunny,4,"['s', 'ɯ', 'ə̯', 'ɲ', 'ɲ']","['s', 'M', '@_^', 'J', 'J']"
26663,Swiss,4,"['s', 'w', 'i', 's', 's']","['s', 'w', 'i', 's', 's']"
26666,T2,4,['t'],['t']
26669,Tan,4,"['t', 'ã']","['t', 'a~']"
26671,Temple,4,"['t', 'e̞', 'm', 'p', 'l', 'e̞']","['t', 'e_o', 'm', 'p', 'l', 'e_o']"
26675,Th,4,['tʰ'],['t_h']
26676,Thanon,4,"['tʰ', 'ã', 'ʊ', 'ŋ']","['t_h', 'a~', 'U', 'N']"
26679,Timor,4,"['t', 'i', 'm', 'o', 'z̩']","['t', 'i', 'm', 'o', 'z=']"
26680,Tin,4,"['t', 'ɪ', 'ɲ']","['t', 'I', 'J']"
26682,Top,4,"['t', 'o', 'p']","['t', 'o', 'p']"
26683,Torino,4,"['t', 'o', 'z̩', 'ɪ', 'ɲ', 'o']","['t', 'o', 'z=', 'I', 'J', 'o']"
26684,Torre,4,"['t', 'o', 'z̩', 'z̩', 'e̞']","['t', 'o', 'z=', 'z=', 'e_o']"
