i,word,freq,ipa,xsampa
263,کنید,3109,"['k', 'n', 'j', 'd']","['k', 'n', 'j', 'd']"
264,اصلی,3105,"['ɒ', 's', 'l', 'j']","['Q', 's', 'l', 'j']"
265,نمی,3101,"['n', 'm', 'j']","['n', 'm', 'j']"
266,چنین,3096,"['t͡ʃ', 'n', 'j', 'n']","['tS', 'n', 'j', 'n']"
267,مطرح,3090,"['m', 't', 'r', 'h']","['m', 't', 'r', 'h']"
268,معاون,3088,"['m', 'ʔ', 'ɒ', 'v', 'n']","['m', '?', 'Q', 'v', 'n']"
269,مقابل,3065,"['m', 'ɣ', 'ɒ', 'b', 'l']","['m', 'G', 'Q', 'b', 'l']"
270,مدیریت,3054,"['m', 'd', 'j', 'r', 'j', 't']","['m', 'd', 'j', 'r', 'j', 't']"
271,گروه,3018,"['ɡ', 'r', 'v', 'h']","['g', 'r', 'v', 'h']"
272,یعنی,3015,"['j', 'ʔ', 'n', 'j']","['j', '?', 'n', 'j']"
273,شهرستان,3002,"['ʃ', 'h', 'r', 's', 't', 'ɒ', 'n']","['S', 'h', 'r', 's', 't', 'Q', 'n']"
274,انتخاب,2989,"['ɒ', 'n', 't', 'x', 'ɒ', 'b']","['Q', 'n', 't', 'x', 'Q', 'b']"
275,میکنند,2988,"['m', 'j', 'k', 'n', 'n', 'd']","['m', 'j', 'k', 'n', 'n', 'd']"
276,تعداد,2965,"['t', 'ʔ', 'd', 'ɒ', 'd']","['t', '?', 'd', 'Q', 'd']"
277,اند,2939,"['ɒ', 'n', 'd']","['Q', 'n', 'd']"
278,خصوص,2922,"['x', 's', 'v', 's']","['x', 's', 'v', 's']"
279,گل,2918,"['ɡ', 'l']","['g', 'l']"
280,نتیجه,2907,"['n', 't', 'j', 'd͡ʒ', 'h']","['n', 't', 'j', 'dZ', 'h']"
282,لازم,2901,"['l', 'ɒ', 'z', 'm']","['l', 'Q', 'z', 'm']"
283,نیروهای,2895,"['n', 'j', 'r', 'v', 'h', 'ɒ', 'j']","['n', 'j', 'r', 'v', 'h', 'Q', 'j']"
284,جنگ,2889,"['d͡ʒ', 'ŋ']","['dZ', 'N']"
285,تصریح,2875,"['t', 's', 'r', 'j', 'h']","['t', 's', 'r', 'j', 'h']"
286,نقش,2868,"['n', 'ɣ', 'ʃ']","['n', 'G', 'S']"
287,جلسه,2864,"['d͡ʒ', 'l', 's', 'h']","['dZ', 'l', 's', 'h']"
288,ثبت,2841,"['s', 'b', 't']","['s', 'b', 't']"
289,جهانی,2841,"['d͡ʒ', 'h', 'ɒ', 'n', 'j']","['dZ', 'h', 'Q', 'n', 'j']"
290,نماینده,2840,"['n', 'm', 'ɒ', 'j', 'n', 'd', 'h']","['n', 'm', 'Q', 'j', 'n', 'd', 'h']"
291,امسال,2829,"['ɒ', 'm', 's', 'ɒ', 'l']","['Q', 'm', 's', 'Q', 'l']"
292,شهری,2824,"['ʃ', 'h', 'r', 'j']","['S', 'h', 'r', 'j']"
294,فعالیت,2807,"['f', 'ʔ', 'ɒ', 'l', 'j', 't']","['f', '?', 'Q', 'l', 'j', 't']"
295,دریافت,2800,"['d', 'r', 'j', 'ɒ', 'f', 't']","['d', 'r', 'j', 'Q', 'f', 't']"
296,باز,2789,"['b', 'ɒ', 'z']","['b', 'Q', 'z']"
298,نظام,2786,"['n', 'z', 'ɒ', 'm']","['n', 'z', 'Q', 'm']"
299,فکر,2769,"['f', 'k', 'r']","['f', 'k', 'r']"
300,جمله,2767,"['d͡ʒ', 'm', 'l', 'h']","['dZ', 'm', 'l', 'h']"
301,ویژه,2761,"['v', 'j', 'ʒ', 'h']","['v', 'j', 'Z', 'h']"
302,تغییر,2749,"['t', 'ɣ', 'j', 'j', 'r']","['t', 'G', 'j', 'j', 'r']"
303,مشکل,2747,"['m', 'ʃ', 'k', 'l']","['m', 'S', 'k', 'l']"
305,زمانی,2735,"['z', 'm', 'ɒ', 'n', 'j']","['z', 'm', 'Q', 'n', 'j']"
306,مسیر,2731,"['m', 's', 'j', 'r']","['m', 's', 'j', 'r']"
307,هدف,2729,"['h', 'd', 'f']","['h', 'd', 'f']"
308,شوند,2716,"['ʃ', 'v', 'n', 'd']","['S', 'v', 'n', 'd']"
309,مرکز,2715,"['m', 'r', 'k', 'z']","['m', 'r', 'k', 'z']"
310,هستیم,2689,"['h', 's', 't', 'j', 'm']","['h', 's', 't', 'j', 'm']"
312,مانند,2682,"['m', 'ɒ', 'n', 'n', 'd']","['m', 'Q', 'n', 'n', 'd']"
313,علی,2676,"['ʔ', 'l', 'j']","['?', 'l', 'j']"
315,اولین,2670,"['ɒ', 'v', 'l', 'j', 'n']","['Q', 'v', 'l', 'j', 'n']"
316,زمین,2665,"['z', 'm', 'j', 'n']","['z', 'm', 'j', 'n']"
318,سوریه,2657,"['s', 'v', 'r', 'j', 'h']","['s', 'v', 'r', 'j', 'h']"
319,میزان,2637,"['m', 'j', 'z', 'ɒ', 'n']","['m', 'j', 'z', 'Q', 'n']"
320,خودش,2634,"['x', 'v', 'd', 'ʃ']","['x', 'v', 'd', 'S']"
321,محل,2623,"['m', 'h', 'l']","['m', 'h', 'l']"
322,حالا,2620,"['h', 'ɒ', 'l', 'ɒ']","['h', 'Q', 'l', 'Q']"
323,سفر,2620,"['s', 'f', 'r']","['s', 'f', 'r']"
324,ترکیه,2619,"['t', 'r', 'k', 'j', 'h']","['t', 'r', 'k', 'j', 'h']"
