i	position	H	language
158	first	4.022514407581401	Bengali
158	later	3.8004471280969168	Bengali
159	first	4.0134542177826935	Bengali
159	later	3.8163636386614495	Bengali
160	first	4.043207210722806	Bengali
160	later	3.7995397051350057	Bengali
161	first	4.042869756032828	Bengali
161	later	3.8019395585023137	Bengali
162	first	4.035681515811101	Bengali
162	later	3.8185172039682524	Bengali
163	first	4.020873539668934	Bengali
163	later	3.8059632135312893	Bengali
164	first	4.024021982847401	Bengali
164	later	3.8030265517048516	Bengali
165	first	4.022410782979368	Bengali
165	later	3.7969755657939	Bengali
166	first	4.022193188941109	Bengali
166	later	3.813255210479581	Bengali
167	first	4.028844368933561	Bengali
167	later	3.801495784793385	Bengali
168	first	4.038865056437053	Bengali
168	later	3.808371265398882	Bengali
169	first	4.039767266391981	Bengali
169	later	3.799161272602187	Bengali
170	first	4.039683641035727	Bengali
170	later	3.8125005315174385	Bengali
171	first	4.0291366238204995	Bengali
171	later	3.803353128476301	Bengali
172	first	4.018222381322287	Bengali
172	later	3.815580926972972	Bengali
173	first	4.033660076895421	Bengali
173	later	3.8048973382614606	Bengali
174	first	4.011998211881125	Bengali
174	later	3.8062138397011878	Bengali
175	first	4.031525270107141	Bengali
175	later	3.807466775685767	Bengali
176	first	4.045710451072347	Bengali
176	later	3.822744639691227	Bengali
177	first	4.044867746434964	Bengali
177	later	3.818208162961588	Bengali
178	first	4.017548021028962	Bengali
178	later	3.799765254774507	Bengali
179	first	4.030596441769991	Bengali
179	later	3.824277337663316	Bengali
180	first	4.024257121657923	Bengali
180	later	3.802351777130752	Bengali
181	first	4.018001892224291	Bengali
181	later	3.7986202498814663	Bengali
182	first	4.023142481747231	Bengali
182	later	3.7975466981779915	Bengali
183	first	4.02723336866979	Bengali
183	later	3.8052291771805975	Bengali
184	first	4.037823840923049	Bengali
184	later	3.797132889609949	Bengali
185	first	4.026043466292326	Bengali
185	later	3.8006028124422495	Bengali
186	first	4.029628812446496	Bengali
186	later	3.799778092452956	Bengali
187	first	4.030467479375142	Bengali
187	later	3.8065085949969513	Bengali
188	first	4.033761944855935	Bengali
188	later	3.8048780349845996	Bengali
189	first	4.032874710868899	Bengali
189	later	3.8148220830975066	Bengali
190	first	4.03851534836785	Bengali
190	later	3.801052427517761	Bengali
191	first	4.027545603628929	Bengali
191	later	3.7975271396008603	Bengali
192	first	4.020063497268114	Bengali
192	later	3.805979416024023	Bengali
193	first	4.016741686121461	Bengali
193	later	3.8036367029486073	Bengali
194	first	4.013589139640262	Bengali
194	later	3.8035357014767035	Bengali
195	first	4.019513120371079	Bengali
195	later	3.8107778974879825	Bengali
196	first	4.014321841120133	Bengali
196	later	3.817777747591284	Bengali
197	first	4.013703166270039	Bengali
197	later	3.799832575343455	Bengali
198	first	4.038021525784028	Bengali
198	later	3.8023229586872396	Bengali
199	first	4.037417030348436	Bengali
199	later	3.8035681735675664	Bengali
200	first	4.018389490434781	Bengali
200	later	3.7960094559401316	Bengali
201	first	4.043683060134905	Bengali
201	later	3.8123131084623427	Bengali
202	first	4.02014935795701	Bengali
202	later	3.8032958119088214	Bengali
203	first	4.03161277229688	Bengali
203	later	3.7950816304032986	Bengali
204	first	4.0426863075417705	Bengali
204	later	3.8029465299891254	Bengali
205	first	4.05449137180499	Bengali
205	later	3.815599731269961	Bengali
206	first	4.018782405354883	Bengali
206	later	3.8071316324207536	Bengali
207	first	4.026967948217086	Bengali
207	later	3.804679793107192	Bengali
208	first	4.0388401481497365	Bengali
208	later	3.805420886053812	Bengali
209	first	4.039123864167324	Bengali
209	later	3.8084211517690916	Bengali
210	first	4.049575108464571	Bengali
210	later	3.8109191497564794	Bengali
211	first	4.033502240039562	Bengali
211	later	3.809258701096663	Bengali
212	first	4.037903283571966	Bengali
212	later	3.8022556715115465	Bengali
213	first	4.036819528524757	Bengali
213	later	3.820628849977403	Bengali
214	first	4.048088654856465	Bengali
214	later	3.8186174237788113	Bengali
215	first	4.024632515936485	Bengali
215	later	3.8021878811006227	Bengali
216	first	4.02801800696165	Bengali
216	later	3.791956668051768	Bengali
217	first	4.020758142379693	Bengali
217	later	3.810998785597138	Bengali
218	first	4.013639378285206	Bengali
218	later	3.8053759727877434	Bengali
219	first	4.034815426205732	Bengali
219	later	3.7914252726373396	Bengali
220	first	4.0191302262288175	Bengali
220	later	3.8083132814582012	Bengali
221	first	4.03203542691744	Bengali
221	later	3.79231621488706	Bengali
222	first	4.01790282184107	Bengali
222	later	3.8011759541971557	Bengali
223	first	4.027658669430793	Bengali
223	later	3.794765565966945	Bengali
224	first	4.053490903956241	Bengali
224	later	3.808126130968317	Bengali
225	first	4.049925773469274	Bengali
225	later	3.8092567144264433	Bengali
226	first	4.035648423355158	Bengali
226	later	3.7933282155987067	Bengali
227	first	4.044193924781016	Bengali
227	later	3.806047822333829	Bengali
228	first	4.024251143511496	Bengali
228	later	3.7953962315740943	Bengali
229	first	4.06335329148659	Bengali
229	later	3.808079348046002	Bengali
230	first	4.056649600597208	Bengali
230	later	3.8098563340201834	Bengali
231	first	4.016802808005808	Bengali
231	later	3.8024249723880845	Bengali
232	first	4.029008898217116	Bengali
232	later	3.801051536110724	Bengali
233	first	4.035997007705359	Bengali
233	later	3.8174277989223353	Bengali
234	first	4.0099725351874165	Bengali
234	later	3.80112283338989	Bengali
235	first	4.018832855982419	Bengali
235	later	3.8124798805929228	Bengali
236	first	4.039539892885713	Bengali
236	later	3.7983916626349807	Bengali
237	first	4.0297941421548575	Bengali
237	later	3.798374124825113	Bengali
238	first	4.026269831697866	Bengali
238	later	3.8039668090806065	Bengali
239	first	4.039073080229393	Bengali
239	later	3.826170250341653	Bengali
240	first	4.040371059087863	Bengali
240	later	3.7982249804043158	Bengali
241	first	4.029374022059147	Bengali
241	later	3.8081344939362185	Bengali
242	first	4.030524495998791	Bengali
242	later	3.800456194211752	Bengali
243	first	4.026829147546211	Bengali
243	later	3.7966623994937287	Bengali
244	first	4.024876661867256	Bengali
244	later	3.8001661228540935	Bengali
245	first	4.026634380171422	Bengali
245	later	3.8022140759852445	Bengali
246	first	4.036517017984438	Bengali
246	later	3.7958006786359224	Bengali
247	first	4.024202857608091	Bengali
247	later	3.804641268352746	Bengali
248	first	4.025981613318194	Bengali
248	later	3.797961861710192	Bengali
249	first	4.04560552846102	Bengali
249	later	3.799999345553574	Bengali
250	first	4.022957325120921	Bengali
250	later	3.8009160651803553	Bengali
251	first	4.021796039881314	Bengali
251	later	3.798263381102267	Bengali
252	first	4.031344039407318	Bengali
252	later	3.8074840230761606	Bengali
253	first	4.027614718417233	Bengali
253	later	3.812612055586	Bengali
254	first	4.005597906167027	Bengali
254	later	3.8148618812770394	Bengali
255	first	4.0267269092963485	Bengali
255	later	3.7988788102119107	Bengali
256	first	4.031648083636769	Bengali
256	later	3.804948138918031	Bengali
257	first	4.049324433659852	Bengali
257	later	3.821738060988641	Bengali
258	first	4.032039029770921	Bengali
258	later	3.7978918995792865	Bengali
259	first	4.019787329664022	Bengali
259	later	3.8055702523966946	Bengali
260	first	4.020732124265969	Bengali
260	later	3.7978960420941688	Bengali
261	first	4.033511218513086	Bengali
261	later	3.798075324909165	Bengali
262	first	4.036040542261317	Bengali
262	later	3.8065109658972394	Bengali
263	first	4.039550716007478	Bengali
263	later	3.8014015555714087	Bengali
264	first	4.0306124588702765	Bengali
264	later	3.792322307578802	Bengali
265	first	4.025376196594121	Bengali
265	later	3.8104214688331273	Bengali
266	first	4.034527845466148	Bengali
266	later	3.804214675383393	Bengali
267	first	4.038101459318596	Bengali
267	later	3.7919911459747158	Bengali
268	first	4.036351617656912	Bengali
268	later	3.7963542308692007	Bengali
269	first	4.032238606496364	Bengali
269	later	3.7999510832244545	Bengali
270	first	4.0393698471348936	Bengali
270	later	3.803961894478305	Bengali
271	first	4.034370820723728	Bengali
271	later	3.807117154042132	Bengali
272	first	4.017886443697587	Bengali
272	later	3.8202588592898135	Bengali
273	first	4.037069929559841	Bengali
273	later	3.805887253024824	Bengali
274	first	4.0411165829973745	Bengali
274	later	3.7962738374451166	Bengali
275	first	4.046586581513557	Bengali
275	later	3.8174696083305912	Bengali
276	first	4.027188355622224	Bengali
276	later	3.8102550308790084	Bengali
277	first	4.041528288437607	Bengali
277	later	3.816619309932958	Bengali
278	first	4.021228821500914	Bengali
278	later	3.8135881019748106	Bengali
279	first	4.025576236100589	Bengali
279	later	3.8119491005173085	Bengali
280	first	4.039280497348755	Bengali
280	later	3.7956571199449387	Bengali
281	first	4.010875574363769	Bengali
281	later	3.7897316252422644	Bengali
282	first	4.035519362802468	Bengali
282	later	3.806319396439296	Bengali
283	first	4.028356884096036	Bengali
283	later	3.7987578554098826	Bengali
284	first	4.034750858073551	Bengali
284	later	3.8057879335884244	Bengali
285	first	4.032272635043463	Bengali
285	later	3.7963665764255636	Bengali
286	first	4.030131278166549	Bengali
286	later	3.8044222106876036	Bengali
287	first	4.028949922389788	Bengali
287	later	3.8084623722856192	Bengali
288	first	4.021145335236954	Bengali
288	later	3.800307900624444	Bengali
289	first	4.027750726950552	Bengali
289	later	3.7943872554404465	Bengali
290	first	4.032337981523886	Bengali
290	later	3.8012002457053935	Bengali
291	first	4.031187406806927	Bengali
291	later	3.7989707189382744	Bengali
292	first	4.034084875980819	Bengali
292	later	3.8105882217153275	Bengali
293	first	4.017912927656141	Bengali
293	later	3.7949527668510785	Bengali
294	first	4.020376717851767	Bengali
294	later	3.8147283113424955	Bengali
295	first	4.024817371698289	Bengali
295	later	3.79586712711265	Bengali
296	first	4.0265990641699	Bengali
296	later	3.809433710236038	Bengali
297	first	4.032871142487716	Bengali
297	later	3.802344096147176	Bengali
298	first	4.02550334468772	Bengali
298	later	3.7943776162739193	Bengali
299	first	4.029969450126306	Bengali
299	later	3.801448272243766	Bengali
300	first	4.0282063866614966	Bengali
300	later	3.8132997874725327	Bengali
301	first	4.029542068070221	Bengali
301	later	3.798818141904944	Bengali
302	first	4.007959107802791	Bengali
302	later	3.8028606003982235	Bengali
303	first	4.026725482772266	Bengali
303	later	3.806211169195306	Bengali
304	first	4.026563225436771	Bengali
304	later	3.79793482810748	Bengali
305	first	4.039578666114802	Bengali
305	later	3.8150720448792486	Bengali
306	first	4.0339065644514305	Bengali
306	later	3.8112001163139366	Bengali
307	first	4.037344812701009	Bengali
307	later	3.8055355089685485	Bengali
308	first	4.0223495349202985	Bengali
308	later	3.8067167171875713	Bengali
309	first	4.029880864702711	Bengali
309	later	3.7993279186792193	Bengali
310	first	4.03364339885046	Bengali
310	later	3.7998783655597994	Bengali
311	first	4.029663710802659	Bengali
311	later	3.7923162031233355	Bengali
312	first	4.0311716928613555	Bengali
312	later	3.80077213379582	Bengali
313	first	4.036489279809674	Bengali
313	later	3.7987351175182256	Bengali
314	first	4.040924059927067	Bengali
314	later	3.81245052388603	Bengali
315	first	4.0370788010891765	Bengali
315	later	3.7944478548568488	Bengali
316	first	4.033235776145558	Bengali
316	later	3.8028141119686287	Bengali
317	first	4.027198180647207	Bengali
317	later	3.8019529656257247	Bengali
318	first	4.024924114727463	Bengali
318	later	3.7938216659782378	Bengali
319	first	4.03374221469217	Bengali
319	later	3.804585969672942	Bengali
320	first	4.025537634674015	Bengali
320	later	3.7966883129007676	Bengali
321	first	4.029555738508067	Bengali
321	later	3.8067285600596406	Bengali
322	first	4.035140427910871	Bengali
322	later	3.8023699025777855	Bengali
323	first	4.0220768511994756	Bengali
323	later	3.814820281647743	Bengali
324	first	4.046937569110896	Bengali
324	later	3.80649035649729	Bengali
325	first	4.027177779613854	Bengali
325	later	3.7971348211409777	Bengali
326	first	4.0374479308061355	Bengali
326	later	3.796680967051195	Bengali
327	first	4.023373904514566	Bengali
327	later	3.8002658955975894	Bengali
328	first	4.023494970484297	Bengali
328	later	3.7979062956032377	Bengali
329	first	4.044908797242591	Bengali
329	later	3.8115807505470216	Bengali
330	first	4.008694200382333	Bengali
330	later	3.799357061042014	Bengali
331	first	4.040471612277901	Bengali
331	later	3.8118471290462943	Bengali
332	first	4.045937291365141	Bengali
332	later	3.8202106546679397	Bengali
333	first	4.03294645897983	Bengali
333	later	3.7997840012309814	Bengali
334	first	4.0247673194298415	Bengali
334	later	3.795507050469587	Bengali
335	first	4.050838585745431	Bengali
335	later	3.8105134780898395	Bengali
336	first	4.026584591057518	Bengali
336	later	3.8001340030686124	Bengali
337	first	4.026820510072382	Bengali
337	later	3.8082717155533725	Bengali
338	first	4.0408409304671915	Bengali
338	later	3.8111105837538286	Bengali
339	first	4.0272133188384895	Bengali
339	later	3.79755537461864	Bengali
340	first	4.036740869700293	Bengali
340	later	3.793695837554883	Bengali
341	first	4.024593787308891	Bengali
341	later	3.7961367601376486	Bengali
342	first	4.026822287901093	Bengali
342	later	3.8014819449724806	Bengali
343	first	4.046658752197342	Bengali
343	later	3.8189912743358665	Bengali
344	first	4.028634644283913	Bengali
344	later	3.797674800401224	Bengali
345	first	4.021562019855325	Bengali
345	later	3.8020918468739744	Bengali
346	first	4.032729911356221	Bengali
346	later	3.8250242929351277	Bengali
347	first	4.030087166793408	Bengali
347	later	3.8121557363451517	Bengali
348	first	4.025281455206416	Bengali
348	later	3.7925949775621652	Bengali
349	first	4.058798834872421	Bengali
349	later	3.807281935660409	Bengali
350	first	4.03850358272018	Bengali
350	later	3.8007722308107166	Bengali
351	first	4.02092725608546	Bengali
351	later	3.798389390082878	Bengali
352	first	4.011718836842672	Bengali
352	later	3.7978446857130015	Bengali
353	first	4.0201744307282645	Bengali
353	later	3.794476651150694	Bengali
354	first	4.026798099783125	Bengali
354	later	3.7961582193901937	Bengali
355	first	4.038439710407972	Bengali
355	later	3.8058182764145196	Bengali
356	first	4.011342199992129	Bengali
356	later	3.8163968900733427	Bengali
357	first	4.01481315346982	Bengali
357	later	3.8086493294840915	Bengali
358	first	4.041685629256934	Bengali
358	later	3.807503265581741	Bengali
359	first	4.019068085422582	Bengali
359	later	3.7975993644841237	Bengali
360	first	4.030883763531912	Bengali
360	later	3.807801088559613	Bengali
361	first	4.030380062538724	Bengali
361	later	3.7946983050985175	Bengali
362	first	4.03295838737453	Bengali
362	later	3.808716029359268	Bengali
363	first	4.038348785507424	Bengali
363	later	3.805602904399836	Bengali
364	first	4.0334291298498055	Bengali
364	later	3.8030868568887284	Bengali
365	first	4.036624609766781	Bengali
365	later	3.818503603663046	Bengali
366	first	4.037941360386438	Bengali
366	later	3.7999331025556486	Bengali
367	first	4.056182392650259	Bengali
367	later	3.804251070538364	Bengali
368	first	4.038918046388858	Bengali
368	later	3.790308603549554	Bengali
369	first	4.038201533971799	Bengali
369	later	3.790215490402545	Bengali
370	first	4.019446769785588	Bengali
370	later	3.8083729244871867	Bengali
371	first	4.035791012341112	Bengali
371	later	3.7974120376741483	Bengali
372	first	4.027369284526939	Bengali
372	later	3.8088423061018566	Bengali
373	first	4.020714011930804	Bengali
373	later	3.8012859571398554	Bengali
374	first	4.034231352979747	Bengali
374	later	3.801116509856852	Bengali
375	first	4.022226541332527	Bengali
375	later	3.807714424784757	Bengali
376	first	4.039623650724126	Bengali
376	later	3.7902593379237657	Bengali
377	first	4.035850795102219	Bengali
377	later	3.8076637380733835	Bengali
378	first	4.036565459820811	Bengali
378	later	3.795291968760214	Bengali
379	first	4.034160637739889	Bengali
379	later	3.8124892156116523	Bengali
380	first	4.028131473799126	Bengali
380	later	3.7926735493904733	Bengali
381	first	4.027090840689667	Bengali
381	later	3.802619670917079	Bengali
382	first	4.023270417664634	Bengali
382	later	3.80919647206072	Bengali
383	first	4.023794895530133	Bengali
383	later	3.7991334317056453	Bengali
384	first	4.037533682485258	Bengali
384	later	3.793242854845132	Bengali
385	first	4.058748854936464	Bengali
385	later	3.814459171245319	Bengali
386	first	4.0388569240195595	Bengali
386	later	3.8051337978687343	Bengali
387	first	4.020000196919748	Bengali
387	later	3.8092776555825827	Bengali
388	first	4.034543820566775	Bengali
388	later	3.805430646658706	Bengali
389	first	4.024560986512187	Bengali
389	later	3.8217456763678626	Bengali
390	first	4.0445113149649226	Bengali
390	later	3.7985396404558416	Bengali
391	first	4.021229456362449	Bengali
391	later	3.7892326807207235	Bengali
392	first	4.047556280473072	Bengali
392	later	3.8084073294631877	Bengali
393	first	4.025253234401598	Bengali
393	later	3.801538795496689	Bengali
394	first	4.058199004083957	Bengali
394	later	3.8044618321622075	Bengali
395	first	4.035645409425325	Bengali
395	later	3.801227033948128	Bengali
396	first	4.041450178724007	Bengali
396	later	3.797085485622361	Bengali
397	first	4.042604988922918	Bengali
397	later	3.7919151906056316	Bengali
398	first	4.042161544874562	Bengali
398	later	3.7999736124263244	Bengali
399	first	4.0314985655255535	Bengali
399	later	3.8057404255616634	Bengali
400	first	4.0224681371841555	Bengali
400	later	3.7964561189143518	Bengali
401	first	4.0351924586909	Bengali
401	later	3.8026445095077994	Bengali
402	first	4.023797378610371	Bengali
402	later	3.799256731166255	Bengali
