i	position	H	language
181	first	3.622692635910481	Cantonese
181	later	3.601074426751557	Cantonese
182	first	3.5142822598923193	Cantonese
182	later	3.490158482490202	Cantonese
183	first	3.6202439861851854	Cantonese
183	later	3.6531516019403836	Cantonese
184	first	3.528523443084463	Cantonese
184	later	3.5505860093124126	Cantonese
185	first	3.6303974588444676	Cantonese
185	later	3.674018944674467	Cantonese
186	first	3.6385217924292466	Cantonese
186	later	3.6852047069463265	Cantonese
187	first	3.624459795456467	Cantonese
187	later	3.6307672986119726	Cantonese
188	first	3.6253090925809284	Cantonese
188	later	3.6501581880662446	Cantonese
189	first	3.6183616607074898	Cantonese
189	later	3.6622864656313396	Cantonese
190	first	3.6186487322457435	Cantonese
190	later	3.649767014084789	Cantonese
191	first	3.5993921375465576	Cantonese
191	later	3.617356830046907	Cantonese
192	first	3.6374438862643506	Cantonese
192	later	3.661675711736431	Cantonese
193	first	3.620226896782304	Cantonese
193	later	3.7052592952454177	Cantonese
194	first	3.602018524160327	Cantonese
194	later	3.6711621490902555	Cantonese
195	first	3.642320712416049	Cantonese
195	later	3.622734566340187	Cantonese
196	first	3.528052295841124	Cantonese
196	later	3.5421428431195667	Cantonese
197	first	3.6302900756847447	Cantonese
197	later	3.6645157278593894	Cantonese
198	first	3.636169626740474	Cantonese
198	later	3.6290615691912986	Cantonese
199	first	3.6123641987732507	Cantonese
199	later	3.6112809453601664	Cantonese
200	first	3.641154504397724	Cantonese
200	later	3.6541183258491428	Cantonese
201	first	3.566361382917052	Cantonese
201	later	3.552461954338834	Cantonese
202	first	3.5554377353875566	Cantonese
202	later	3.5436725019544197	Cantonese
203	first	3.618626993655398	Cantonese
203	later	3.6171307635657595	Cantonese
204	first	3.6551211220486253	Cantonese
204	later	3.649441197352556	Cantonese
205	first	3.598628141303278	Cantonese
205	later	3.6682552986072214	Cantonese
206	first	3.624746220556788	Cantonese
206	later	3.633553118316826	Cantonese
207	first	3.637215315524825	Cantonese
207	later	3.706656151851726	Cantonese
208	first	3.6381983768171526	Cantonese
208	later	3.6285348424246893	Cantonese
209	first	3.636952877794792	Cantonese
209	later	3.6560964337872877	Cantonese
210	first	3.643422798842953	Cantonese
210	later	3.6495235371409165	Cantonese
211	first	3.5532352952095563	Cantonese
211	later	3.5241704609332585	Cantonese
212	first	3.6367792850044176	Cantonese
212	later	3.6475087276149494	Cantonese
213	first	3.631552736772645	Cantonese
213	later	3.6352311253304435	Cantonese
214	first	3.610819335357786	Cantonese
214	later	3.6385396790657727	Cantonese
215	first	3.597530733175251	Cantonese
215	later	3.654026659379617	Cantonese
216	first	3.6131761755097926	Cantonese
216	later	3.6460759540284142	Cantonese
217	first	3.62266911386938	Cantonese
217	later	3.6553798507661575	Cantonese
218	first	3.6424333169199454	Cantonese
218	later	3.6537415289974464	Cantonese
219	first	3.630711033863447	Cantonese
219	later	3.637520918570519	Cantonese
220	first	3.6163353671765255	Cantonese
220	later	3.6555771573006646	Cantonese
221	first	3.6312047045769256	Cantonese
221	later	3.66391519166323	Cantonese
222	first	3.6127775577523398	Cantonese
222	later	3.686844440919989	Cantonese
223	first	3.6133417856267034	Cantonese
223	later	3.6545462194915923	Cantonese
224	first	3.669437697876273	Cantonese
224	later	3.6508387754617515	Cantonese
225	first	3.6243679656987084	Cantonese
225	later	3.6843841419021	Cantonese
226	first	3.5002431405563432	Cantonese
226	later	3.56911077477706	Cantonese
227	first	3.633703931782225	Cantonese
227	later	3.6466497775795115	Cantonese
228	first	3.546548358313936	Cantonese
228	later	3.5593697518688536	Cantonese
229	first	3.6359935304242743	Cantonese
229	later	3.644781200085594	Cantonese
230	first	3.6265401180256034	Cantonese
230	later	3.6708698039154846	Cantonese
231	first	3.632153848052755	Cantonese
231	later	3.661011796071814	Cantonese
232	first	3.618140633774654	Cantonese
232	later	3.6703194843889455	Cantonese
233	first	3.6207032563853003	Cantonese
233	later	3.649151486496397	Cantonese
234	first	3.6197070473055435	Cantonese
234	later	3.6004538762903597	Cantonese
235	first	3.5520134776873866	Cantonese
235	later	3.5456710800006044	Cantonese
236	first	3.625483479775194	Cantonese
236	later	3.6081559042945304	Cantonese
237	first	3.659547463969982	Cantonese
237	later	3.678241948156304	Cantonese
238	first	3.6674686869513224	Cantonese
238	later	3.6575606416993067	Cantonese
239	first	3.6421354734354163	Cantonese
239	later	3.6482857359842167	Cantonese
240	first	3.603404502152405	Cantonese
240	later	3.5946369134656	Cantonese
241	first	3.612160702922203	Cantonese
241	later	3.6561436916092385	Cantonese
242	first	3.532145639492275	Cantonese
242	later	3.5550473283399477	Cantonese
243	first	3.5984580458405904	Cantonese
243	later	3.6646924653679003	Cantonese
244	first	3.6363222780084135	Cantonese
244	later	3.6404269440058603	Cantonese
245	first	3.5255311504726423	Cantonese
245	later	3.545985041228702	Cantonese
246	first	3.6096614950795374	Cantonese
246	later	3.671252671883046	Cantonese
247	first	3.513014352665246	Cantonese
247	later	3.507310465295916	Cantonese
248	first	3.6760460922846105	Cantonese
248	later	3.639101163688969	Cantonese
249	first	3.5413400174218452	Cantonese
249	later	3.4781219132228487	Cantonese
250	first	3.6367976211906807	Cantonese
250	later	3.6664687641444194	Cantonese
251	first	3.5490978533822037	Cantonese
251	later	3.5279546460873705	Cantonese
252	first	3.641434034985983	Cantonese
252	later	3.642428343743734	Cantonese
253	first	3.511644129494159	Cantonese
253	later	3.539206939705324	Cantonese
254	first	3.6318149383718916	Cantonese
254	later	3.6945110765687716	Cantonese
255	first	3.6134154693486487	Cantonese
255	later	3.652759113021971	Cantonese
256	first	3.510974043464943	Cantonese
256	later	3.53406954089527	Cantonese
257	first	3.600441869541833	Cantonese
257	later	3.6575556781486562	Cantonese
258	first	3.657461176768771	Cantonese
258	later	3.646867182314018	Cantonese
259	first	3.627593089694509	Cantonese
259	later	3.6409028168339956	Cantonese
260	first	3.598817004600595	Cantonese
260	later	3.655149158601591	Cantonese
261	first	3.6087934896039995	Cantonese
261	later	3.653486813382831	Cantonese
262	first	3.6259905448443237	Cantonese
262	later	3.6703046084585718	Cantonese
263	first	3.652667886632899	Cantonese
263	later	3.6605340112332843	Cantonese
264	first	3.608982823884857	Cantonese
264	later	3.6326731176433036	Cantonese
265	first	3.655795850315836	Cantonese
265	later	3.662822157545984	Cantonese
266	first	3.6386785140354596	Cantonese
266	later	3.6821771175584512	Cantonese
267	first	3.6371301034292762	Cantonese
267	later	3.636035597596836	Cantonese
268	first	3.54795214604228	Cantonese
268	later	3.543665719416133	Cantonese
269	first	3.538971447223938	Cantonese
269	later	3.6706952521344696	Cantonese
270	first	3.5365296377070345	Cantonese
270	later	3.5498384649418733	Cantonese
271	first	3.6589844979464625	Cantonese
271	later	3.6319013207709108	Cantonese
272	first	3.5206369421402988	Cantonese
272	later	3.5856825286324487	Cantonese
273	first	3.644815385759832	Cantonese
273	later	3.6582937889672595	Cantonese
274	first	3.529477891306211	Cantonese
274	later	3.5281209905765407	Cantonese
275	first	3.651557969804948	Cantonese
275	later	3.6058308506302055	Cantonese
276	first	3.6411559612836437	Cantonese
276	later	3.648830946556804	Cantonese
277	first	3.646311921703521	Cantonese
277	later	3.637109697663097	Cantonese
278	first	3.632111859853453	Cantonese
278	later	3.7143907111119736	Cantonese
279	first	3.622454484168326	Cantonese
279	later	3.644854909419306	Cantonese
280	first	3.63383784417836	Cantonese
280	later	3.6553822342095588	Cantonese
281	first	3.6557732900923297	Cantonese
281	later	3.6634527901266836	Cantonese
282	first	3.626220154231912	Cantonese
282	later	3.6397704631415664	Cantonese
283	first	3.6114509624159625	Cantonese
283	later	3.6504953749285787	Cantonese
284	first	3.606423629610216	Cantonese
284	later	3.663073516335798	Cantonese
285	first	3.628106789317146	Cantonese
285	later	3.6237998175299557	Cantonese
286	first	3.60841573441175	Cantonese
286	later	3.658190793060516	Cantonese
287	first	3.6450698386562967	Cantonese
287	later	3.635671907981865	Cantonese
288	first	3.6211945619288586	Cantonese
288	later	3.635484832498258	Cantonese
289	first	3.629806315112747	Cantonese
289	later	3.7140590211261006	Cantonese
290	first	3.64998066490979	Cantonese
290	later	3.6372080552014014	Cantonese
291	first	3.5375482009982986	Cantonese
291	later	3.4911640801154356	Cantonese
292	first	3.540402637620185	Cantonese
292	later	3.5314296818368063	Cantonese
293	first	3.585465381731566	Cantonese
293	later	3.6105974721790535	Cantonese
294	first	3.626365848944049	Cantonese
294	later	3.6973929737816036	Cantonese
295	first	3.6367314001883915	Cantonese
295	later	3.6457576348466634	Cantonese
296	first	3.655583347990271	Cantonese
296	later	3.6474334375172015	Cantonese
297	first	3.5317577434817258	Cantonese
297	later	3.483181385815064	Cantonese
