i	position	H	language
180	later	3.8344702313009287	Turkish
181	first	4.122970684658845	Turkish
181	later	3.830302118381991	Turkish
182	first	4.140978856095422	Turkish
182	later	3.8395901281671847	Turkish
183	first	4.1302606296446625	Turkish
183	later	3.8365873496087053	Turkish
184	first	4.121375242084232	Turkish
184	later	3.8402826329010393	Turkish
185	first	4.123268020260061	Turkish
185	later	3.820831581686063	Turkish
186	first	4.132295371193597	Turkish
186	later	3.8324713701024455	Turkish
187	first	4.10937984401031	Turkish
187	later	3.845708039765644	Turkish
188	first	4.136554598219994	Turkish
188	later	3.846633958777662	Turkish
189	first	4.113504290488546	Turkish
189	later	3.828250968453604	Turkish
190	first	4.131450536047642	Turkish
190	later	3.838700175103193	Turkish
191	first	4.110315785069739	Turkish
191	later	3.832065245385236	Turkish
192	first	4.127982433222965	Turkish
192	later	3.8420889883318536	Turkish
193	first	4.096133509973942	Turkish
193	later	3.8305107596299552	Turkish
194	first	4.140170936783209	Turkish
194	later	3.8406064090457916	Turkish
195	first	4.115255555177195	Turkish
195	later	3.8313899706477987	Turkish
196	first	4.10221107903139	Turkish
196	later	3.817897178691376	Turkish
197	first	4.115405460866353	Turkish
197	later	3.8337757231008247	Turkish
198	first	4.103431848157218	Turkish
198	later	3.8410463562967907	Turkish
199	first	4.121267603615113	Turkish
199	later	3.8349646528702874	Turkish
200	first	4.091425506090182	Turkish
200	later	3.831694498360935	Turkish
201	first	4.121498055048247	Turkish
201	later	3.8450937350761802	Turkish
202	first	4.099079152505367	Turkish
202	later	3.8420400942842345	Turkish
203	first	4.123225519205715	Turkish
203	later	3.8487193762270406	Turkish
204	first	4.1203088656093545	Turkish
204	later	3.8326594382119534	Turkish
205	first	4.119657219875245	Turkish
205	later	3.8381877819317642	Turkish
206	first	4.125290616557237	Turkish
206	later	3.834114483113972	Turkish
207	first	4.1179641279994605	Turkish
207	later	3.834153920257789	Turkish
208	first	4.124252989704854	Turkish
208	later	3.8276020962589854	Turkish
209	first	4.12004385315655	Turkish
209	later	3.8596030896473468	Turkish
210	first	4.115897381795645	Turkish
210	later	3.845531039145194	Turkish
211	first	4.134218104700849	Turkish
211	later	3.837271301799023	Turkish
212	first	4.136932648998119	Turkish
212	later	3.840777395283566	Turkish
213	first	4.113121225563799	Turkish
213	later	3.8483909020454505	Turkish
214	first	4.126626456197779	Turkish
