i	position	H	language
135	first	3.5008698764525827	Kaqchikel
135	later	3.36622079324823	Kaqchikel
136	first	3.4732306577881396	Kaqchikel
136	later	3.364521540169196	Kaqchikel
137	first	3.8201487515044263	Kaqchikel
137	later	3.5821539789604357	Kaqchikel
138	first	3.5108093267343476	Kaqchikel
138	later	3.3600495380612063	Kaqchikel
139	first	3.473447206294734	Kaqchikel
139	later	3.3195805018158504	Kaqchikel
140	first	3.840085979593643	Kaqchikel
140	later	3.5676200187460956	Kaqchikel
141	first	3.518836213183142	Kaqchikel
141	later	3.3738021794418858	Kaqchikel
142	first	3.4960514259815616	Kaqchikel
142	later	3.3828327852657885	Kaqchikel
143	first	3.5553712366546986	Kaqchikel
143	later	3.361002206704279	Kaqchikel
144	first	3.7435437753062586	Kaqchikel
144	later	3.424717282711564	Kaqchikel
145	first	3.4808838474605595	Kaqchikel
145	later	3.3128953427886696	Kaqchikel
146	first	3.547510635417911	Kaqchikel
146	later	3.366196799898591	Kaqchikel
147	first	3.5195713464897223	Kaqchikel
147	later	3.458416917735487	Kaqchikel
148	first	3.5216685147925517	Kaqchikel
148	later	3.4078312270912474	Kaqchikel
149	first	3.5264316377210667	Kaqchikel
149	later	3.363982523329319	Kaqchikel
150	first	3.564731294316488	Kaqchikel
150	later	3.3999110271577004	Kaqchikel
151	first	3.496268043323562	Kaqchikel
151	later	3.3701839712350328	Kaqchikel
152	first	3.864002748062084	Kaqchikel
152	later	3.5005017794277404	Kaqchikel
153	first	3.5380470756499336	Kaqchikel
153	later	3.3794292521561387	Kaqchikel
154	first	3.4997826469144817	Kaqchikel
154	later	3.439591157705243	Kaqchikel
155	first	3.524502959217458	Kaqchikel
155	later	3.478047643054484	Kaqchikel
156	first	3.5307944391074866	Kaqchikel
156	later	3.490129011669031	Kaqchikel
157	first	3.5079831586011987	Kaqchikel
157	later	3.35435215613783	Kaqchikel
158	first	3.507741344900445	Kaqchikel
158	later	3.3923745634189997	Kaqchikel
159	first	3.4997104991896757	Kaqchikel
159	later	3.3551126073544526	Kaqchikel
160	first	3.864394292989589	Kaqchikel
160	later	3.5685637883005863	Kaqchikel
161	first	3.5207574557734893	Kaqchikel
161	later	3.360517952809405	Kaqchikel
162	first	3.553848421515794	Kaqchikel
162	later	3.3543003826800253	Kaqchikel
163	first	3.8131134267706557	Kaqchikel
163	later	3.6033064393117327	Kaqchikel
164	first	3.525511902120172	Kaqchikel
164	later	3.348816396715385	Kaqchikel
165	first	3.5344177265810655	Kaqchikel
165	later	3.361719066538133	Kaqchikel
166	first	3.818674768903785	Kaqchikel
166	later	3.4883966297722115	Kaqchikel
167	first	3.4132347951335356	Kaqchikel
167	later	3.3175630374952383	Kaqchikel
168	first	3.515490815295887	Kaqchikel
168	later	3.3614293329924063	Kaqchikel
169	first	3.53175377342128	Kaqchikel
169	later	3.472882979161817	Kaqchikel
170	first	3.5192927811684362	Kaqchikel
170	later	3.298515881118571	Kaqchikel
171	first	3.467862487123288	Kaqchikel
171	later	3.2270151399557157	Kaqchikel
172	first	3.5406618503482647	Kaqchikel
172	later	3.3670633941086043	Kaqchikel
173	first	3.5251378420880113	Kaqchikel
173	later	3.3701087357072588	Kaqchikel
174	first	3.8369638382060103	Kaqchikel
174	later	3.5028952418922055	Kaqchikel
175	first	3.4969902001492446	Kaqchikel
175	later	3.359320091781397	Kaqchikel
176	first	3.5709956776887473	Kaqchikel
176	later	3.347695548242532	Kaqchikel
177	first	3.4710566483593506	Kaqchikel
177	later	3.3997349393125593	Kaqchikel
178	first	3.521343154246345	Kaqchikel
