i	position	H	language
258	first	3.985250276682309	German
258	later	3.7314192024006876	German
259	first	3.966866830922165	German
259	later	3.710423672479901	German
260	first	3.934999123713536	German
260	later	3.5972841760004726	German
261	first	3.9453825873640835	German
261	later	3.7365005568711958	German
262	first	3.974101759814629	German
262	later	3.625058146381359	German
263	first	4.088208735302853	German
263	later	3.797044621229812	German
264	first	3.9297343176414543	German
264	later	3.5947241177781826	German
265	first	3.940325529863032	German
265	later	3.584659573226591	German
266	first	3.9177075824667122	German
266	later	3.626260870538217	German
267	first	3.994828122890127	German
267	later	3.6784356506313385	German
268	first	3.9727055589582343	German
268	later	3.5866752092562635	German
269	first	3.9984576780011363	German
269	later	3.6955724970291888	German
270	first	4.1544172613069374	German
270	later	3.75053822813585	German
271	first	3.9229734348929894	German
271	later	3.594659458543588	German
272	first	4.160011810301911	German
272	later	3.653619334905672	German
273	first	3.9439532624513465	German
273	later	3.541971525957608	German
274	first	3.9401466448227844	German
274	later	3.5886802342792445	German
275	first	4.015388992540603	German
275	later	3.7078306777108407	German
276	first	4.165716235219266	German
276	later	3.758045346767222	German
277	first	3.923457420318671	German
277	later	3.58990324194504	German
278	first	4.007664473919589	German
278	later	3.7167719364723584	German
279	first	3.992111170205931	German
279	later	3.6987293191700235	German
280	first	3.9533963507436156	German
280	later	3.5691231686376836	German
281	first	3.936277767273048	German
281	later	3.579895956577081	German
282	first	3.954803159568226	German
282	later	3.6917374141959463	German
283	first	3.9814172468442863	German
283	later	3.674245752451792	German
284	first	3.930783338619424	German
284	later	3.591441703356214	German
285	first	3.912470352409873	German
285	later	3.598694475447098	German
286	first	3.902562559317086	German
286	later	3.511631091370753	German
287	first	3.9220520754509	German
287	later	3.5915685325590814	German
288	first	4.134465663849232	German
288	later	3.680717795788001	German
289	first	3.9799016124384226	German
289	later	3.730542700027687	German
290	first	3.947623644023209	German
290	later	3.6683556420086916	German
291	first	3.9178556770930175	German
291	later	3.746332645334832	German
292	first	3.9372943778818583	German
292	later	3.584034563773411	German
293	first	3.941970533685534	German
293	later	3.708723543744146	German
294	first	3.9715636699021832	German
294	later	3.70034921554	German
295	first	3.9034879707351533	German
295	later	3.587138259352952	German
296	first	3.9106028478922568	German
296	later	3.5726479613836526	German
297	first	3.9273033955136287	German
297	later	3.570433952557515	German
298	first	3.964486566385613	German
298	later	3.5773870898992772	German
299	first	4.164487448545182	German
299	later	3.6722966113669298	German
300	first	3.973473615672564	German
300	later	3.6344908596568963	German
301	first	3.964562833905183	German
301	later	3.5945374560037067	German
302	first	3.938420440824244	German
302	later	3.5980593326227095	German
303	first	4.152352006412034	German
303	later	3.699244906257684	German
304	first	3.9274534108828725	German
304	later	3.590414962153679	German
305	first	3.9222807690371395	German
305	later	3.589755313835204	German
306	first	3.9878080377622775	German
306	later	3.588650203969145	German
307	first	3.915680451844591	German
307	later	3.632104610354263	German
308	first	4.14405305336169	German
308	later	3.7490038277863835	German
309	first	3.9432475653743007	German
309	later	3.589434200627137	German
310	first	3.94783663251766	German
310	later	3.6752352794011154	German
311	first	4.17176435688145	German
311	later	3.6938857775585845	German
312	first	3.9909169496654977	German
312	later	3.694090210686903	German
313	first	3.987888321394427	German
313	later	3.6858964978196584	German
314	first	3.9317066580328515	German
314	later	3.6352867014737877	German
315	first	3.9792797564815525	German
315	later	3.6967321035786074	German
316	first	3.937425246441022	German
316	later	3.624086961266967	German
317	first	3.9278354665655084	German
317	later	3.602629787316773	German
318	first	3.97242632738155	German
318	later	3.690250161261951	German
319	first	3.948983881112815	German
319	later	3.5817078541519756	German
320	first	3.931745500270933	German
320	later	3.686352937118366	German
321	first	3.9913794613111118	German
321	later	3.6613821881704536	German
322	first	3.9179386434419	German
322	later	3.6012139546025717	German
323	first	4.0065175793425585	German
323	later	3.7195873676747677	German
324	first	3.9383080668712074	German
324	later	3.626984827089338	German
325	first	3.90077173773399	German
325	later	3.711242545273133	German
326	first	3.93290713289489	German
326	later	3.591668452757309	German
327	first	3.978229758438608	German
327	later	3.6857987384183764	German
328	first	3.976476365375959	German
328	later	3.72375382488312	German
329	first	3.914795187571655	German
329	later	3.720795316287355	German
330	first	4.078754961988363	German
330	later	3.5812118264255184	German
331	first	4.183423203552716	German
331	later	3.6724985830804204	German
332	first	3.9466298518809193	German
332	later	3.6473176941977954	German
333	first	3.981421036820469	German
333	later	3.6121102019452893	German
334	first	4.042566430111392	German
334	later	3.7274480501142926	German
335	first	3.9870483187740575	German
335	later	3.680955003729901	German
336	first	4.149724946903996	German
336	later	3.7140417902528045	German
337	first	3.9372489121499554	German
337	later	3.5928779378526476	German
338	first	3.929512482973588	German
338	later	3.7748319723476493	German
339	first	3.957393798392414	German
339	later	3.5922950552335062	German
340	first	3.927497096363333	German
340	later	3.58226657470691	German
341	first	3.9656052396924646	German
341	later	3.613376335899723	German
342	first	3.907105754417181	German
342	later	3.5969182625707625	German
343	first	3.9706592830367096	German
343	later	3.724829841410725	German
344	first	3.9650203702367532	German
344	later	3.702333001070601	German
345	first	3.9359272605504128	German
345	later	3.5790482444557483	German
346	first	3.9814507190576727	German
346	later	3.6916696309247286	German
347	first	3.921029242585253	German
347	later	3.6533173931289746	German
348	first	3.986072554828655	German
348	later	3.665086335401115	German
349	first	3.971035829107286	German
349	later	3.693496174498025	German
350	first	3.98269860058925	German
350	later	3.6978226146130133	German
351	first	3.9324761046528454	German
351	later	3.6392239368323493	German
352	first	3.9865327920718316	German
352	later	3.7017468112693463	German
353	first	3.961908096352519	German
353	later	3.7107864028851067	German
354	first	3.948265251130575	German
354	later	3.593210232591188	German
355	first	3.913340143896759	German
355	later	3.6926870406906884	German
356	first	3.888711026382815	German
356	later	3.5714556648318623	German
357	first	3.8933266821461383	German
357	later	3.503661619637987	German
358	first	4.1260541139414695	German
358	later	3.7057346186633207	German
359	first	3.9539210959540334	German
359	later	3.6997015384972323	German
360	first	3.941638936149651	German
360	later	3.6644218771375883	German
361	first	3.993926215845321	German
361	later	3.605790134628872	German
362	first	4.1453325564495636	German
362	later	3.7003047925162433	German
363	first	3.9398685848754402	German
363	later	3.5776908250516923	German
364	first	4.020638468353024	German
364	later	3.7075159745101507	German
365	first	3.983922245906618	German
365	later	3.5887961940520774	German
366	first	3.988118403730655	German
366	later	3.7124676265628933	German
367	first	3.9589570732933783	German
367	later	3.6154307547562903	German
368	first	3.940614341351166	German
368	later	3.586206469218634	German
369	first	4.150610646122825	German
369	later	3.6464631371822103	German
370	first	3.9089496395618024	German
370	later	3.7262422661166408	German
371	first	4.138597801759459	German
371	later	3.7460879475085176	German
372	first	3.9362261096038096	German
372	later	3.7200622201097198	German
373	first	3.923838693715762	German
373	later	3.5986456334098023	German
374	first	3.987087661642731	German
374	later	3.6899771401509565	German
375	first	3.9330665655869446	German
375	later	3.5953728022927423	German
376	first	3.912583175260674	German
376	later	3.589067209506347	German
377	first	3.9309806759064267	German
377	later	3.6204006976125007	German
378	first	3.9538692630366823	German
378	later	3.7246550293553273	German
379	first	3.8941226244570375	German
379	later	3.6886380597449313	German
380	first	3.9176580407389365	German
380	later	3.5871770915364016	German
381	first	3.9861165305209827	German
381	later	3.689057356410712	German
382	first	3.9427455333297172	German
382	later	3.727161586513607	German
383	first	3.8910408755073997	German
383	later	3.5991605115165224	German
384	first	3.971816090475093	German
384	later	3.6225920207879594	German
385	first	3.9518586838516727	German
385	later	3.5536866217249536	German
386	first	4.024765474454362	German
386	later	3.5922166129183077	German
387	first	3.92980454076726	German
387	later	3.6729082731840443	German
388	first	3.9388708692323444	German
388	later	3.6366322427523174	German
389	first	3.93021574365401	German
389	later	3.586787220667072	German
390	first	4.152764471705528	German
390	later	3.654037051517489	German
391	first	3.9330541729887143	German
391	later	3.678394960153338	German
392	first	3.908423223001173	German
392	later	3.686945729348714	German
393	first	3.9114446256890347	German
393	later	3.601156996966335	German
394	first	3.991990070853643	German
394	later	3.680440246340605	German
395	first	3.96758192073716	German
395	later	3.5886754104981486	German
396	first	3.9828774828175284	German
396	later	3.690575529048136	German
397	first	3.988796385810796	German
397	later	3.731232037341631	German
398	first	3.92899007384153	German
398	later	3.5825354283274513	German
399	first	3.9363166754475487	German
399	later	3.5456729857418017	German
400	first	3.938013052663451	German
400	later	3.5739343025616166	German
401	first	3.9676421062174363	German
401	later	3.6857751881172747	German
402	first	3.9994839377241345	German
402	later	3.6610448956071955	German
403	first	3.930756065147769	German
403	later	3.5846999701421907	German
404	first	3.9801290340728395	German
404	later	3.7240271471952604	German
405	first	3.9147636420690444	German
405	later	3.576599855668474	German
406	first	3.9386590790345304	German
406	later	3.680325836320888	German
407	first	3.94259136393607	German
407	later	3.576930948900806	German
408	first	3.9379311131556256	German
408	later	3.651428758241273	German
409	first	3.950082806862174	German
409	later	3.578030681168037	German
410	first	3.975437667480232	German
410	later	3.6883751240086022	German
411	first	3.921301749382675	German
411	later	3.6054549339357282	German
412	first	4.00537893861661	German
412	later	3.7164156579215764	German
413	first	3.9402211068261197	German
413	later	3.6385119449948093	German
414	first	3.999642571511974	German
414	later	3.596869226132751	German
415	first	3.929903360585194	German
415	later	3.5106888020148315	German
416	first	3.9576958961460265	German
416	later	3.609199744803582	German
417	first	3.958839842982876	German
417	later	3.70317652637811	German
418	first	3.9251030799245545	German
418	later	3.705138562024818	German
419	first	3.9363422708577223	German
419	later	3.593177847179212	German
420	first	3.9280268108726215	German
420	later	3.5949924076712207	German
421	first	3.916530453639075	German
421	later	3.6021506430107197	German
422	first	3.9459733124933276	German
422	later	3.5991050219379996	German
423	first	3.9815765814832025	German
423	later	3.6865388665638057	German
424	first	3.991046323478359	German
424	later	3.5954906546729166	German
425	first	3.97791843657952	German
425	later	3.7040766352155114	German
426	first	3.942621225422262	German
426	later	3.676579946476838	German
427	first	3.9339109490209343	German
427	later	3.594462802863756	German
428	first	3.92363780817375	German
428	later	3.5791574646934414	German
429	first	3.886284416023043	German
429	later	3.501360372519375	German
430	first	3.983837471752151	German
430	later	3.5996461266788	German
431	first	3.9183098900476363	German
431	later	3.592814806132054	German
432	first	3.9260606727278047	German
432	later	3.688619218791181	German
433	first	3.9651424486376032	German
433	later	3.723854176964336	German
434	first	3.925710210562863	German
434	later	3.640663692584286	German
435	first	3.937203774636637	German
435	later	3.5938504863088556	German
436	first	4.065515903921133	German
436	later	3.6983131075830777	German
437	first	3.9841029433195234	German
437	later	3.6888316810863304	German
438	first	3.932128220918229	German
438	later	3.6948997169636573	German
439	first	3.933131496335783	German
439	later	3.6309916342292814	German
440	first	3.9483090606644637	German
440	later	3.5803066428616934	German
441	first	4.012263767781122	German
441	later	3.5829498942851585	German
442	first	3.940112395038574	German
442	later	3.6227562899197383	German
443	first	3.971798244149006	German
443	later	3.661575470365786	German
444	first	3.9864758614237545	German
444	later	3.6894381678654415	German
445	first	3.9412793927778633	German
445	later	3.7273467854287916	German
446	first	3.9393601328867396	German
446	later	3.5699718772969216	German
447	first	3.9660713867316852	German
447	later	3.669192975944033	German
448	first	4.181920273810283	German
448	later	3.6975539949766514	German
449	first	3.8807826659071347	German
449	later	3.5178226785010502	German
450	first	3.945172951446135	German
450	later	3.5812463557381724	German
451	first	4.00689634401345	German
451	later	3.714213067165168	German
452	first	3.925838378624591	German
452	later	3.6930873983206274	German
453	first	4.2266958838750615	German
453	later	3.727315875969547	German
454	first	3.9749558930277358	German
454	later	3.686047856310352	German
455	first	3.912914040582264	German
455	later	3.595236993356479	German
456	first	3.95373733316253	German
456	later	3.7015397093873093	German
457	first	4.144024465618791	German
457	later	3.6671905285162345	German
458	first	3.9866636989673316	German
458	later	3.6853377736898336	German
459	first	3.9768908604607986	German
459	later	3.5968945203143345	German
460	first	3.9787650715704697	German
460	later	3.594025359011598	German
461	first	3.919796986093388	German
461	later	3.584235884610343	German
462	first	3.9404744130065597	German
462	later	3.4835087857895046	German
463	first	3.991663718017969	German
463	later	3.6841095924216187	German
464	first	3.906249968382522	German
464	later	3.602702473588361	German
465	first	3.9310232508001284	German
465	later	3.6880012713323187	German
466	first	3.9715840116907812	German
466	later	3.667195001146369	German
467	first	3.880690020841394	German
467	later	3.5917070817469754	German
468	first	4.148993549454734	German
468	later	3.739619277298034	German
469	first	3.913429452562283	German
469	later	3.579469719270791	German
470	first	3.9616082594585538	German
470	later	3.573112767013807	German
471	first	3.919080098342799	German
471	later	3.590686689717561	German
472	first	3.9438085813147135	German
472	later	3.6118889568567547	German
473	first	3.9455976001135666	German
473	later	3.5825059510762007	German
474	first	3.9384923768275697	German
474	later	3.684852280557422	German
475	first	3.9669936140803777	German
475	later	3.696704701719888	German
476	first	3.8939522329099603	German
476	later	3.635853027778483	German
477	first	3.943957189526234	German
477	later	3.581741780320784	German
478	first	3.943561863559205	German
478	later	3.6174348273958437	German
479	first	3.973032633102519	German
479	later	3.598772598398069	German
480	first	3.9236834406929253	German
480	later	3.615263929978263	German
481	first	3.9452652360798295	German
