cohort	entropy	cohort.p	cohort.size	nb.cont.segs	position	cohort.h	cohort.h.scaled	cohort.size.scaled	nb.cont.segs.scaled	entropy.scaled
bipOj	0	6.690710360554947e-5	1	1	6	13.867481082816107	-0.32446105684718357	0	-0.2899049515711241	-0.4301852397358067
bipOk	0	1.6736822013039854e-4	1	1	6	12.544686764521822	-1.0189563249867946	0	-0.2899049515711241	-0.4301852397358067
bipOl	0	4.231422228026643e-4	4	1	6	11.206569728861652	-1.7214963469921236	0	-0.2899049515711241	-0.4301852397358067
bipOn	0	2.5918968063411058e-5	1	1	6	15.235632194464115	0.3938474964921741	0	-0.2899049515711241	-0.4301852397358067
bipOr	0	6.0075747681859734e-5	3	1	6	14.022857775689264	-0.24288497469502068	0	-0.2899049515711241	-0.4301852397358067
bipri	0	2.7245054801539064e-4	3	1	6	11.841717986751025	-1.3880299466827501	0	-0.2899049515711241	-0.4301852397358067
bipul	0	NA	0	0	6	NA	0	0	-2.5586752810730813	-0.4301852397358067
bir2i	0.5259930428693247	3.958167991079053e-5	1	1	6	14.624807630430993	0.07315155494061104	0	-0.2899049515711241	1.1966806108543113
biraj	0.529249658883201	1.3301051827890016e-4	1	1	6	12.876172043080151	-0.8449194741832943	0	-0.2899049515711241	1.2067531345374363
birO2	0	1.8705859896926894e-4	1	1	6	12.384222092328576	-1.1032037049464283	0	-0.2899049515711241	-0.4301852397358067
biro3	0.5305539465691141	2.601942917993591e-4	4	1	6	11.908123067313454	-1.353165861168303	0	-0.2899049515711241	1.2107872203952685
birOj	0	3.1946635054902005e-5	2	1	6	14.933976494603014	0.23547181157766597	0	-0.2899049515711241	-0.4301852397358067
birOk	0	1.1573120623662612e-4	4	1	6	13.076934448445057	-0.7395149236662922	0	-0.2899049515711241	-0.4301852397358067
birOl	0	6.851448146994704e-5	1	1	6	13.833231520863198	-0.3424428083433815	0	-0.2899049515711241	-0.4301852397358067
birOm	0	4.440381350398328e-5	1	1	6	14.458956890495939	-0.013923625614196538	0	-0.2899049515711241	-0.4301852397358067
biru3	0	9.162053827066234e-5	5	1	6	13.413969435722628	-0.5625643572595707	0	-0.2899049515711241	-0.4301852397358067
biSak	0	7.614952632583558e-5	1	1	6	13.680805411716278	-0.42246977102339245	0	-0.2899049515711241	-0.4301852397358067
biSEe	0.4491269439443578	3.3895580715484074e-4	1	1	6	11.526615191599804	-1.5534656438153733	0	-0.2899049515711241	0.9589382431474109
biSEO	1.4805003451580994	5.848846204076712e-4	10	4	6	10.739560325764604	-1.9666862575791515	0	6.516406036934747	4.148916111463947
bisib	0	1.0046111652484904e-5	1	1	6	16.603003260112644	1.111746509022294	0	-0.2899049515711241	-0.4301852397358067
bisie	0	8.55928712791714e-5	1	1	6	13.512149829661531	-0.5110175535942995	0	-0.2899049515711241	-0.4301852397358067
bismi	0	1.2457178449081283e-5	1	1	6	16.292663139500494	0.9488113177395442	0	-0.2899049515711241	-0.4301852397358067
bisO2	0.6762293654460575	0.0011629378848916527	4	2	6	9.748010243355646	-2.487271227466558	0	1.978865377930833	1.6613528076290678
bisOF	0	1.3200590711365167e-4	3	1	6	12.887109889565041	-0.8391768711781736	0	-0.2899049515711241	-0.4301852397358067
BisOj	0	1.08498005846837e-5	1	1	6	16.4919719477239	1.053452698712657	0	-0.2899049515711241	-0.4301852397358067
bisOm	1.0325769927463089	1.5631749731266512e-4	3	2	6	12.643233104901178	-0.9672173916247357	0	1.978865377930833	2.763515267100265
biSOn	0.9312204533515793	4.4604735737032986e-5	3	2	6	14.452443583537264	-0.017343250872773202	0	1.978865377930833	2.4500253932118707
BiSOn	0	4.159090224128751e-5	1	1	6	14.553372492388045	0.035646581821509184	0	-0.2899049515711241	-0.4301852397358067
bisOr	0	4.0787213309088716e-5	1	1	6	14.581523532702194	0.05042647921069258	0	-0.2899049515711241	-0.4301852397358067
Bitam	0	1.8886689906671622e-5	1	1	6	15.692270598209733	0.6335924109253518	0	-0.2899049515711241	-0.4301852397358067
biti2	0	3.737153534724385e-5	1	1	6	14.707700638779338	0.116672154676794	0	-0.2899049515711241	-0.4301852397358067
bitia	0	2.5115279131212267e-5	1	1	6	15.281075165225282	0.4177060266713277	0	-0.2899049515711241	-0.4301852397358067
bitiB	0	2.451251243206317e-5	1	1	6	15.316122112324484	0.43610642239915404	0	-0.2899049515711241	-0.4301852397358067
bitis	0	8.237811555037623e-6	1	1	6	16.889307445269285	1.2620623208533053	0	-0.2899049515711241	-0.4301852397358067
bo2Ol	0	2.571804583036136e-5	1	1	6	15.246859449887369	0.3997420453708683	0	-0.2899049515711241	-0.4301852397358067
bO2Os	0	2.7928190393908038e-5	1	1	6	15.127918377163862	0.3372954419560299	0	-0.2899049515711241	-0.4301852397358067
Bo3at	0	1.165348951688249e-5	1	1	6	16.388878454759798	0.9993264131296664	0	-0.2899049515711241	-0.4301852397358067
bo3HE	0	2.451251243206317e-5	1	1	6	15.316122112324484	0.43610642239915404	0	-0.2899049515711241	-0.4301852397358067
bO3iu	0	2.692357922865955e-5	1	1	6	15.180770259429597	0.36504380890785904	0	-0.2899049515711241	-0.4301852397358067
bO3O3	0	3.9179835444691135e-5	2	1	6	14.639529136137758	0.0808806598451606	0	-0.2899049515711241	-0.4301852397358067
bo3OG	0	5.38471584573191e-5	1	1	6	14.180770259429597	-0.1599775481804808	0	-0.2899049515711241	-0.4301852397358067
bo3Ok	0	1.4265478546528567e-5	1	1	6	16.09711233038269	0.8461429665567914	0	-0.2899049515711241	-0.4301852397358067
bO3Ol	0.8932914954881312	5.006982047598477e-4	3	2	6	10.963771096863368	-1.848970814263055	0	1.978865377930833	2.332713335318654
bO3Or	0	3.8175224279442646e-5	1	1	6	14.677003841556422	0.10055568054055307	0	-0.2899049515711241	-0.4301852397358067
bO3ow	0	1.948945660582072e-5	1	1	6	15.646946607700242	0.6097963479193997	0	-0.2899049515711241	-0.4301852397358067
BObiS	0	3.2127465064646723e-4	1	1	6	11.603905226407038	-1.5128867248514741	0	-0.2899049515711241	-0.4301852397358067
BObOn	0	2.603952140324088e-4	1	1	6	11.907009447002745	-1.353750535615113	0	-0.2899049515711241	-0.4301852397358067
bOcOb	0	2.0293145538019513e-5	1	1	6	15.588647967135575	0.579188316533733	0	-0.2899049515711241	-0.4301852397358067
bOcOc	0	1.7681156508373436e-5	1	1	6	15.787427831250072	0.6835519905529622	0	-0.2899049515711241	-0.4301852397358067
bOcOn	0	2.0293145538019513e-5	1	1	6	15.588647967135575	0.579188316533733	0	-0.2899049515711241	-0.4301852397358067
bOCOr	0	0.0030853618107111644	2	1	6	8.34034460504042	-3.226325751221442	0	-0.2899049515711241	-0.4301852397358067
BoGan	0	4.6413035834480265e-5	2	1	6	14.395110408471313	-0.04744439225208213	0	-0.2899049515711241	-0.4301852397358067
bOGuR	0	6.188404777930702e-5	1	1	6	13.980072909192469	-0.26534794336601164	0	-0.2899049515711241	-0.4301852397358067
bOHii	0.8858586101389856	1.2236163992726616e-4	2	2	6	12.996561031981038	-0.7817126838520576	0	1.978865377930833	2.309723853784997
bOHir	0.9826632996300808	5.3244391758170006e-5	2	2	6	14.197010900436808	-0.15145086479889003	0	1.978865377930833	2.6091351209966973
bOHiS	0	5.0029636029374836e-5	1	1	6	14.28685751781929	-0.10427947181094316	0	-0.2899049515711241	-0.4301852397358067
bOHOn	0	1.6897559799479612e-4	2	1	6	12.530897459632225	-1.0261960045532357	0	-0.2899049515711241	-0.4301852397358067
bOHu2	0	2.310605680071528e-5	1	1	6	15.401369398942995	0.4808630685077034	0	-0.2899049515711241	-0.4301852397358067
bOHu3	0.8499069716886267	6.188404777930702e-5	2	2	6	13.980072909192469	-0.26534794336601164	0	1.978865377930833	2.198527529688022
bOHub	0.8618952348118551	6.208497001235672e-5	2	2	6	13.975396421982996	-0.26780319902713523	0	1.978865377930833	2.235606529396226
bOHuj	0	5.645914748696517e-5	1	1	6	14.112433129666444	-0.19585600078825324	0	-0.2899049515711241	-0.4301852397358067
bOHuk	0	1.6475623110075247e-5	1	1	6	15.889307445269285	0.7370409637649654	0	-0.2899049515711241	-0.4301852397358067
bOHul	0.48257965105179224	8.659748244441989e-5	1	1	6	13.495315390798272	-0.5198559935321089	0	-0.2899049515711241	1.0624055181250365
bOHum	0.9232270086221104	5.3445313991219704e-5	2	2	6	14.19157701438618	-0.15430377102745438	0	1.978865377930833	2.4253021341588354
bOja1	0	3.556323524979657e-5	1	1	6	14.779253899804372	0.15423914488425366	0	-0.2899049515711241	-0.4301852397358067
boJa2	0	9.36297606011593e-5	1	1	6	13.382673305233089	-0.5789954941608019	0	-0.2899049515711241	-0.4301852397358067
bOja3	0	4.33992023387348e-5	1	1	6	14.4919719477239	0.0034099845359771273	0	-0.2899049515711241	-0.4301852397358067
bOjab	0.8948751384170663	8.619563797832049e-5	2	2	6	13.502025612387824	-0.5163329838867987	0	1.978865377930833	2.337611450675007
bOjac	0	1.4667323012627962e-5	1	1	6	16.05703489100735	0.8251014549473259	0	-0.2899049515711241	-0.4301852397358067
bOjaE	0	1.3461789614329775e-5	1	1	6	16.180770259429597	0.8900651659961989	0	-0.2899049515711241	-0.4301852397358067
bOjAG	0	1.627470087702555e-5	1	1	6	15.907009447002745	0.7463348927382465	0	-0.2899049515711241	-0.4301852397358067
bOjaH	0	6.851448146994704e-5	1	1	6	13.833231520863198	-0.3424428083433815	0	-0.2899049515711241	-0.4301852397358067
bOjak	0.48809118266131174	2.0835635567253695e-4	4	2	6	12.228659271074145	-1.1848775084739205	0	1.978865377930833	1.0794523644313343
bOjaK	0.03437201185583845	5.581619634120614e-4	1	1	6	10.807028565905977	-1.9312639905797655	0	-0.2899049515711241	-0.32387460870672974
bOjan	1.052868468271058	1.0387679448669393e-4	2	2	6	13.232838979572435	-0.6576617151575749	0	1.978865377930833	2.8262756192319585
bOjaN	0.08244026874539032	6.548055575089662e-4	3	1	6	10.576645813148806	-2.052219856082083	0	-0.2899049515711241	-0.17520228938399507
boJan	0.11995301912957305	9.463437176640781e-5	2	1	6	13.367276200274587	-0.5870793031013465	0	-0.2899049515711241	-0.05917753698646231
bOjap	0.7099929415681183	0.0032740277875448307	8	2	6	8.254717718261443	-3.27128169552139	0	1.978865377930833	1.765781582365594
boJap	0	8.63965602113702e-6	1	1	6	16.82059469518527	1.2259866595549243	0	-0.2899049515711241	-0.4301852397358067
bOjar	0.10745484932400597	1.1914688419847098e-4	2	1	6	13.034971155341367	-0.7615465487594872	0	-0.2899049515711241	-0.09783364836891843
bOjas	0.4896787634474708	4.138998000823781e-5	1	1	6	14.560358922704152	0.0393146069472751	0	-0.2899049515711241	1.0843626593507614
bOjat	0.8291629748716356	7.353753729618951e-5	5	2	6	13.731159611603328	-0.39603274066359617	0	1.978865377930833	2.1343675555518296
bOjO1	0.5736665363828041	1.2557639565606132e-4	2	2	6	12.95914707033792	-0.8013558127679785	0	1.978865377930833	1.3441319500437487
bOjO2	0.13137027526575407	1.8665675450316957e-4	4	1	6	12.387324663504717	-1.1015747888170673	0	-0.2899049515711241	-0.02386462863682109
bOjOB	0	9.64426718638551e-6	1	1	6	16.661896949166213	1.1426669535731377	0	-0.2899049515711241	-0.4301852397358067
bOjOb	0	0.006059613626545846	21	1	6	7.366558477240586	-3.73758426555271	0	-0.2899049515711241	-0.4301852397358067
bOjOH	0	8.840578254186718e-6	1	1	6	16.78742783125007	1.2085733476413012	0	-0.2899049515711241	-0.4301852397358067
bOjOk	0	0.002719482424327664	8	1	6	8.522452182785043	-3.1307153836178894	0	-0.2899049515711241	-0.4301852397358067
bOjOn	0	8.237811555037623e-6	1	1	6	16.889307445269285	1.2620623208533053	0	-0.2899049515711241	-0.4301852397358067
bOjON	0	1.4064556313478868e-5	1	1	6	16.117576432942403	0.8568870574542875	0	-0.2899049515711241	-0.4301852397358067
bOjOp	0.507220570751005	1.1794135080017278e-4	4	2	6	13.049642756777319	-0.7538436446629246	0	1.978865377930833	1.1386184478001191
bOjOr	0	5.282245506876563e-4	2	1	6	10.886561023269325	-1.8895077518822903	0	-0.2899049515711241	-0.4301852397358067
bOjOs	0	2.2141630082076733e-4	3	1	6	12.140950941316213	-1.2309262547913817	0	-0.2899049515711241	-0.4301852397358067
bOju2	0	9.845189419435208e-6	1	1	6	16.632149605772163	1.127048962974621	0	-0.2899049515711241	-0.4301852397358067
bOjur	0	4.480565797008268e-5	1	1	6	14.445959549967064	-0.020747506977205666	0	-0.2899049515711241	-0.4301852397358067
bOKat	0	3.6969690881144454e-5	2	1	6	14.723297493830357	0.12486083668199002	0	-0.2899049515711241	-0.4301852397358067
bOkO2	0.8642499925731525	8.203654775419173e-4	4	2	6	10.251445597662219	-2.2229569145422716	0	1.978865377930833	2.2428896580234965
BokO2	0	3.335309068624989e-5	2	1	6	14.871820018540445	0.2028383341634672	0	-0.2899049515711241	-0.4301852397358067
bOkOr	0	6.027666991490943e-5	1	1	6	14.01804075939149	-0.24541401112879505	0	-0.2899049515711241	-0.4301852397358067
bOkOs	0	6.871540370299675e-5	1	1	6	13.829006935001471	-0.3446608061456411	0	-0.2899049515711241	-0.4301852397358067
bOlab	0	1.5471011944826755e-5	1	1	6	15.980072909192469	0.7846947708106681	0	-0.2899049515711241	-0.4301852397358067
bOleC	0.9392547207311597	7.112647049959314e-5	3	2	6	13.779253899804372	-0.3707822122040862	0	1.978865377930833	2.474874914344409
bOleE	0	2.611989029646076e-5	1	1	6	15.224491636858914	0.3879984658195709	0	-0.2899049515711241	-0.4301852397358067
bOlen	1.4695601471170057	1.1854411749932189e-4	3	3	6	13.042288305638166	-0.7577048885806422	0	4.24763570743279	4.115078716021115
bOlin	0	1.7882078741423134e-5	1	1	6	15.771126018920972	0.6749931909209385	0	-0.2899049515711241	-0.4301852397358067
bOliS	0	3.9179835444691135e-5	1	1	6	14.639529136137758	0.0808806598451606	0	-0.2899049515711241	-0.4301852397358067
bOliu	0	1.7681156508373436e-5	1	1	6	15.787427831250072	0.6835519905529622	0	-0.2899049515711241	-0.4301852397358067
bOlO2	0	2.0494067771069207e-5	1	1	6	15.574434107915874	0.5717257368767428	0	-0.2899049515711241	-0.4301852397358067
bOlOb	0.6737582319843176	8.961131594016535e-5	2	2	6	13.445959549967066	-0.5457688640655446	0	1.978865377930833	1.653709735737423
bOlOG	0.8729098850915562	9.7165991902834e-4	6	2	6	10.007260920638247	-2.3511590850535753	0	1.978865377930833	2.2696742012773736
bOlOj	0	3.6768768648094756e-5	1	1	6	14.731159611603328	0.1289886164247437	0	-0.2899049515711241	-0.4301852397358067
bOlOk	0	7.172923719874222e-5	1	1	6	13.76707918585827	-0.37717419704223104	0	-0.2899049515711241	-0.4301852397358067
bOlOl	1.264134973846754	2.8350127083312407e-4	4	3	6	11.784357177290106	-1.4181455967096075	0	4.24763570743279	3.479710617953024
bOnan	0	3.17457128218523e-5	1	1	6	14.943078701710267	0.24025066470561487	0	-0.2899049515711241	-0.4301852397358067
bONco	0	2.6722656995609852e-5	1	1	6	15.19157701438618	0.37071758606088545	0	-0.2899049515711241	-0.4301852397358067
bONcO	0.5138882181751657	1.5330366381691968e-4	1	1	6	12.671320203052838	-0.9524710652364777	0	-0.2899049515711241	1.1592410929951376
boner	0	8.840578254186718e-6	1	1	6	16.78742783125007	1.2085733476413012	0	-0.2899049515711241	-0.4301852397358067
bOnO3	0.9394831360773177	0.0018653620116333973	6	2	6	9.066328642542887	-2.8451686266274243	0	1.978865377930833	2.475581389708395
bOnOB	0	2.330697903376498e-5	1	1	6	15.388878454759798	0.47430505604132656	0	-0.2899049515711241	-0.4301852397358067
bOnOc	0.6727860366985358	2.137812559648788e-4	3	2	6	12.19157701438618	-1.2043464852041341	0	1.978865377930833	1.6507027923339224
bONOG	0.5110131177649576	4.5247686882792014e-4	5	2	6	11.109868337807141	-1.7722666425558933	0	1.978865377930833	1.1503485748567424
bOnOj	0.6848658821557569	2.3929837956219047e-4	2	2	6	12.028901752023256	-1.2897544722146184	0	1.978865377930833	1.6880650508679038
bOnOt	0	3.576415748284627e-5	1	1	6	14.771126018920972	0.14997183383259863	0	-0.2899049515711241	-0.4301852397358067
bOra2	0.530037113671029	4.661395806752996e-5	1	1	6	14.388878454759798	-0.050716301047013315	0	-0.2899049515711241	1.2091886863390584
bOra3	0.09332077425046525	1.709848203252931e-4	1	1	6	12.513844128201407	-1.0351493677639207	0	-0.2899049515711241	-0.14154951947889616
bOrab	0.9999276574969909	1.4044464090173897e-4	3	2	6	12.797710804511933	-0.8861133001352123	0	1.978865377930833	2.662532774495739
bOraH	0	5.465084738951788e-5	2	1	6	14.15939660863703	-0.17119917132552662	0	-0.2899049515711241	-0.4301852397358067
bOraj	0	8.559287127917139e-5	2	1	6	13.512149829661531	-0.5110175535942995	0	-0.2899049515711241	-0.4301852397358067
BOran	0	3.9983524376889925e-5	1	1	6	14.610234829343721	0.06550052313719289	0	-0.2899049515711241	-0.4301852397358067
bOrau	0.8386164515549936	1.2818838468570741e-4	3	2	6	12.9294468361225	-0.8169490700416001	0	1.978865377930833	2.1636066084138386
bOrei	0	8.438733788087321e-6	1	1	6	16.85454202710861	1.2438097338308445	0	-0.2899049515711241	-0.4301852397358067
bOren	0	2.3507901266814682e-5	1	1	6	15.376494730303966	0.46780333622171755	0	-0.2899049515711241	-0.4301852397358067
bOric	0	8.619563797832049e-5	1	1	6	13.502025612387824	-0.5163329838867987	0	-0.2899049515711241	-0.4301852397358067
bOriF	0	1.2457178449081283e-5	1	1	6	16.292663139500494	0.9488113177395442	0	-0.2899049515711241	-0.4301852397358067
bOriG	0	9.041500487236416e-6	1	1	6	16.755006353557693	1.1915513794244397	0	-0.2899049515711241	-0.4301852397358067
bOrit	0.8483120616083724	6.250690670176108e-4	4	2	6	10.643696770352989	-2.0170166715366706	0	1.978865377930833	2.1935945656887768
bOrO2	0.010726107531533738	0.0016154147537195728	3	1	6	9.273879663821079	-2.736199907770877	0	-0.2899049515711241	-0.3970100137715635
BOrO2	0	3.0198611627369626e-4	1	1	6	11.693230155971005	-1.46598922910998	0	-0.2899049515711241	-0.4301852397358067
bORO3	0	1.486824524567766e-5	1	1	6	16.03740608425842	0.8147959121899779	0	-0.2899049515711241	-0.4301852397358067
bOrO3	0.9346782702361811	7.333661506313981e-5	2	2	6	13.73510679611999	-0.39396038449198034	0	1.978865377930833	2.4607202194712934
bOrOb	0	3.5965079715895965e-5	1	1	6	14.763043672623112	0.14572842941083844	0	-0.2899049515711241	-0.4301852397358067
bOrOd	0	1.607377864397585e-5	1	1	6	15.924931355000007	0.7557442771965817	0	-0.2899049515711241	-0.4301852397358067
borOd	0	1.7419957605408826e-4	1	1	6	12.486971266665535	-1.049258193996332	0	-0.2899049515711241	-0.4301852397358067
bOrOF	0	7.072462603349374e-5	1	1	6	13.787427831250072	-0.36649072362371754	0	-0.2899049515711241	-0.4301852397358067
bOrOG	0	4.0586291076039025e-5	1	1	6	14.588647967135575	0.05416695944539315	0	-0.2899049515711241	-0.4301852397358067
borOH	0	2.0494067771069207e-5	2	1	6	15.574434107915874	0.5717257368767428	0	-0.2899049515711241	-0.4301852397358067
bOrOH	0	8.237811555037623e-6	1	1	6	16.889307445269285	1.2620623208533053	0	-0.2899049515711241	-0.4301852397358067
bOrOj	0.7934465743040026	2.521574024773711e-4	4	2	6	11.953387801049235	-1.329400909234101	0	1.978865377930833	2.0238988085271368
bOROj	0	1.8685767673621924e-5	1	1	6	15.707700638779338	0.6416935117651339	0	-0.2899049515711241	-0.4301852397358067
bOrok	0	9.242422720286115e-6	1	1	6	16.723297493830355	1.1749035508586687	0	-0.2899049515711241	-0.4301852397358067
bOrOK	0	3.275032398710079e-5	1	1	6	14.898131295656292	0.2166523165815563	0	-0.2899049515711241	-0.4301852397358067
bOrOk	0	1.5471011944826755e-5	1	1	6	15.980072909192469	0.7846947708106681	0	-0.2899049515711241	-0.4301852397358067
bOrOm	0	1.727931204227404e-5	1	1	6	15.820594695185271	0.7009653024665844	0	-0.2899049515711241	-0.4301852397358067
bOrOn	0.8485476686765181	5.322429953486503e-4	5	2	6	10.875627321517747	-1.8952481788139026	0	1.978865377930833	2.1943232846300633
bOron	0	1.4466400779578263e-5	1	1	6	16.07693444844506	0.8355491475987282	0	-0.2899049515711241	-0.4301852397358067
bOrOS	0.9026307967101599	2.045388332445927e-4	4	2	6	12.255337603811673	-1.170870814015209	0	1.978865377930833	2.361599250127736
bOrun	0	8.840578254186718e-6	1	1	6	16.78742783125007	1.2085733476413012	0	-0.2899049515711241	-0.4301852397358067
bOsa2	0	1.9891301071920114e-5	1	1	6	15.61750282980776	0.5943377356924814	0	-0.2899049515711241	-0.4301852397358067
bOsan	0	7.293477059704042e-5	1	1	6	13.743033711891618	-0.38979858441603493	0	-0.2899049515711241	-0.4301852397358067
bOsiE	0	1.7480234275323735e-5	1	1	6	15.803915954038642	0.692208607155256	0	-0.2899049515711241	-0.4301852397358067
bOsO2	0.5113790966077357	4.3881415698054075e-4	8	2	6	11.154102308967516	-1.7490428629878665	0	1.978865377930833	1.1514805261048162
bOsOb	0	2.654182698586512e-4	3	1	6	11.879444698640542	-1.368222617208035	0	-0.2899049515711241	-0.4301852397358067
bOsOn	0	3.475954631759777e-5	1	1	6	14.812231222250645	0.17155294346813574	0	-0.2899049515711241	-0.4301852397358067
bosOt	0	2.2704212334615888e-5	1	1	6	15.426680487472183	0.49415193055668066	0	-0.2899049515711241	-0.4301852397358067
bOsun	0	2.3909745732914078e-5	1	1	6	15.352041686579426	0.4549649660205191	0	-0.2899049515711241	-0.4301852397358067
Bota3	0	1.5069167478727358e-5	1	1	6	16.01804075939149	0.8046287030478847	0	-0.2899049515711241	-0.4301852397358067
boy32	0	8.197627108427683e-5	1	1	6	13.574434107915874	-0.47831697729993694	0	-0.2899049515711241	-0.4301852397358067
boy3B	0	9.443344953335811e-6	1	1	6	16.69227059820973	1.1586137680136908	0	-0.2899049515711241	-0.4301852397358067
boy3e	0	1.2216071769421646e-4	1	1	6	12.998931936443784	-0.7804679083735001	0	-0.2899049515711241	-0.4301852397358067
boy3i	0	1.928853437277102e-5	1	1	6	15.661896949166213	0.6176455964847978	0	-0.2899049515711241	-0.4301852397358067
boy3O	0	4.0184446609939616e-5	1	1	6	14.603003260112645	0.0617037948456153	0	-0.2899049515711241	-0.4301852397358067
boyba	0	1.386363408042917e-5	1	1	6	16.1383349931092	0.8677857448842594	0	-0.2899049515711241	-0.4301852397358067
boyca	0	8.257903778342593e-5	2	1	6	13.563864866205687	-0.4838660549260137	0	-0.2899049515711241	-0.4301852397358067
boyci	0.7324893319366821	2.8571141539667074e-4	4	2	6	11.773153700267954	-1.4240276614198855	0	1.978865377930833	1.8353616077068289
boycO	0	6.972001486824526e-5	1	1	6	13.808067597309108	-0.3556544056374167	0	-0.2899049515711241	-0.4301852397358067
boyjO	0	1.9810932178700237e-4	1	1	6	12.301415613509459	-1.146678874831748	0	-0.2899049515711241	-0.4301852397358067
boypO	0	2.6722656995609852e-5	1	1	6	15.19157701438618	0.37071758606088545	0	-0.2899049515711241	-0.4301852397358067
boyri	0.4984116839465192	3.576415748284627e-5	1	1	6	14.771126018920972	0.14997183383259863	0	-0.2899049515711241	1.1113730738960157
boySE	0	3.134386835575291e-5	1	1	6	14.961457231025122	0.24989978510778804	0	-0.2899049515711241	-0.4301852397358067
boySO	0.09879397235805641	1.9790839955395264e-4	2	1	6	12.302879535543632	-1.1459102844986953	0	-0.2899049515711241	-0.12462123646172588
boyTO	0	3.2870877326930616e-4	1	1	6	11.570902416945621	-1.530213904662635	0	-0.2899049515711241	-0.4301852397358067
bRi2O	0	1.3160406264755225e-4	3	1	6	12.891508353462557	-0.8368675836935957	0	-0.2899049515711241	-0.4301852397358067
bRi3O	0.07286957713381424	6.041731547804423e-4	3	1	6	10.692750297313367	-1.9912625222419635	0	-0.2899049515711241	-0.20480388119301565
bRiHO	0.4679450070937814	3.0600456093469026e-4	4	2	6	11.674159223400077	-1.476001876009309	0	1.978865377930833	1.017141416605831
bRikO	0	5.5856380787816076e-5	1	1	6	14.127918377163862	-0.18772591513231	0	-0.2899049515711241	-0.4301852397358067
bRiSO	0	2.0855727790558665e-4	2	1	6	12.227268721529489	-1.1856075766829544	0	-0.2899049515711241	-0.4301852397358067
bRite	0	2.4110667965963775e-5	2	1	6	15.339968854278851	0.4486264712221713	0	-0.2899049515711241	-0.4301852397358067
bRiti	0	8.097165991902834e-5	1	1	6	13.592223421359403	-0.4689772078141453	0	-0.2899049515711241	-0.4301852397358067
bu3ba	0.2835576619221351	1.5450919721521786e-4	1	1	6	12.660019661925544	-0.95840409067496235	0	-0.2899049515711241	0.4468420957168131
bU3O2	0	1.3662711847379472e-5	1	1	6	16.15939660863703	0.8788435428511541	0	-0.2899049515711241	-0.4301852397358067
bu3O3	0.7431825751059794	4.0586291076039017e-4	10	2	6	11.266719872248213	-1.689916237082253	0	1.978865377930833	1.8684351861125184
bU3On	0	2.2101445635466795e-5	1	1	6	15.46549973636271	0.5145328652903357	0	-0.2899049515711241	-0.4301852397358067
BubOn	0	8.840578254186718e-6	1	1	6	16.78742783125007	1.2085733476413012	0	-0.2899049515711241	-0.4301852397358067
bUca2	0	7.47430706944877e-5	1	1	6	13.707700638779338	-0.4083492024115459	0	-0.2899049515711241	-0.4301852397358067
bUcan	0	5.143609166072272e-5	2	1	6	14.246859449887369	-0.12527931171747156	0	-0.2899049515711241	-0.4301852397358067
buEet	0	2.873187932610683e-5	2	1	6	15.08698811310898	0.31580617917595144	0	-0.2899049515711241	-0.4301852397358067
buJa2	0	3.837614651249234e-5	1	1	6	14.669430621851621	0.09657957845361037	0	-0.2899049515711241	-0.4301852397358067
buJan	0	2.4110667965963775e-5	2	1	6	15.339968854278851	0.4486264712221713	0	-0.2899049515711241	-0.4301852397358067
buJba	0	1.5471011944826755e-5	1	1	6	15.980072909192469	0.7846947708106681	0	-0.2899049515711241	-0.4301852397358067
buJiE	0	1.627470087702555e-5	1	1	6	15.907009447002745	0.7463348927382465	0	-0.2899049515711241	-0.4301852397358067
buKar	0	2.0895912237168602e-5	1	1	6	15.546419731746278	0.5570175910821984	0	-0.2899049515711241	-0.4301852397358067
BukO2	0.5948405087114303	9.342883836810964e-5	2	2	6	13.385772543891976	-0.5773683276741723	0	1.978865377930833	1.4096218133979683
BuKOn	0	8.438733788087321e-6	1	1	6	16.85454202710861	1.2438097338308445	0	-0.2899049515711241	-0.4301852397358067
bUkuR	0	1.0648878351634e-5	1	1	6	16.51893899532417	1.067610974640416	0	-0.2899049515711241	-0.4301852397358067
bulbu	0	1.4466400779578263e-5	1	1	6	16.07693444844506	0.8355491475987282	0	-0.2899049515711241	-0.4301852397358067
bulet	0.5262304617695289	3.25494017540511e-5	1	1	6	14.907009447002745	0.22131353564990663	0	-0.2899049515711241	1.1974149336866435
bumer	0	9.242422720286115e-6	1	1	6	16.723297493830355	1.1749035508586687	0	-0.2899049515711241	-0.4301852397358067
BumiH	0	9.64426718638551e-6	1	1	6	16.661896949166213	1.1426669535731377	0	-0.2899049515711241	-0.4301852397358067
Bumik	0.5429837026905243	0.0010932178700234075	4	2	6	9.83720333682752	-2.4404429484890477	0	1.978865377930833	1.2492317322366722
buniE	0	1.3461789614329775e-5	1	1	6	16.180770259429597	0.8900651659961989	0	-0.2899049515711241	-0.4301852397358067
BupRi	0	1.1050722817733398e-5	1	1	6	16.46549973636271	1.0395542223786747	0	-0.2899049515711241	-0.4301852397358067
buRiG	0	3.6768768648094756e-5	1	1	6	14.731159611603328	0.1289886164247437	0	-0.2899049515711241	-0.4301852397358067
burOj	0	1.486824524567766e-5	1	1	6	16.03740608425842	0.8147959121899779	0	-0.2899049515711241	-0.4301852397358067
