i	lex.type	test	b	b0	r	language
34	scr	mean.edit	0.0014980968351230395	0	0.0014980968351230395	Japanese
35	scr	min.pairs	0.05394318743912176	0	0.05394318743912176	Japanese
35	scr	network.prop	0.0668593153318914	0	0.0668593153318914	Japanese
35	scr	mean.edit	-0.0036017492988276245	0	-0.0036017492988276245	Japanese
36	scr	min.pairs	-0.019855856444185624	0	-0.019855856444185624	Japanese
36	scr	network.prop	-0.009789056958565457	0	-0.009789056958565457	Japanese
36	scr	mean.edit	-0.041411765397022765	0	-0.041411765397022765	Japanese
37	scr	min.pairs	-0.01692960801822544	0	-0.01692960801822544	Japanese
37	scr	network.prop	-0.02448297590441373	0	-0.02448297590441373	Japanese
37	scr	mean.edit	-0.019731955445954765	0	-0.019731955445954765	Japanese
38	scr	min.pairs	0.031017379871064198	0	0.031017379871064198	Japanese
38	scr	network.prop	0.031114333838533483	0	0.031114333838533483	Japanese
38	scr	mean.edit	0.0011395521107528581	0	0.0011395521107528581	Japanese
39	scr	min.pairs	-0.044986947507493345	0	-0.044986947507493345	Japanese
39	scr	network.prop	-0.020887109274807796	0	-0.020887109274807796	Japanese
39	scr	mean.edit	0.03940101514211686	0	0.03940101514211686	Japanese
40	scr	min.pairs	-0.055294564182970955	0	-0.055294564182970955	Japanese
40	scr	network.prop	-0.06417705897500162	0	-0.06417705897500162	Japanese
40	scr	mean.edit	-0.051847134001389635	0	-0.051847134001389635	Japanese
41	scr	min.pairs	0.022245247214221695	0	0.022245247214221695	Japanese
41	scr	network.prop	-0.02351515788240971	0	-0.02351515788240971	Japanese
41	scr	mean.edit	-0.013125999532449558	0	-0.013125999532449558	Japanese
42	scr	min.pairs	-0.035163402800748346	0	-0.035163402800748346	Japanese
42	scr	network.prop	-0.04652320289270498	0	-0.04652320289270498	Japanese
42	scr	mean.edit	-0.026058559617356584	0	-0.026058559617356584	Japanese
43	scr	min.pairs	-0.011721120398004518	0	-0.011721120398004518	Japanese
43	scr	network.prop	-0.01086613092911029	0	-0.01086613092911029	Japanese
