word	phones	freq	word.length	freq.rank	unig.p	unig.h	min.pairs	min.pairs.2	min.pairs.3	mean.dist	mean.dist.nonmp	mean.dist.all	scaled.unig.h	network	language
kInI	kInI	18.0460568083254	4	4326	1.8134076463415694e-5	15.75093720117591	2	68	578	2.884437596302003	4.272087423596963	4.270085153646797	0.1756231138472983	70	Turkish
bayern	bayern	18.0460568083254	6	4327	1.8134076463415694e-5	15.75093720117591	1	7	151	2.925	5.407572968708914	5.406282860147213	-0.0897296854415685	8	Turkish
ekspres	ekspres	18.0460568083254	7	4328	1.8134076463415694e-5	15.75093720117591	0	2	3	2.1666666666666665	6.436575526669655	6.435133318395698	-0.17664466613290739	2	Turkish
tuS	tuS	18.0281805757268	3	4331	1.811611303947971e-5	15.752367027894417	8	151	957	2.847806624888093	3.471674360050357	3.4619565217391304	0.2927796903642508	159	Turkish
vagon	vagon	18.0281805757268	5	4329	1.811611303947971e-5	15.752367027894417	0	14	256	2.937269372693727	4.807833192448577	4.807155937455979	0.05563915219744653	14	Turkish
kUskUn	kUskUn	18.0281805757268	6	4330	1.811611303947971e-5	15.752367027894417	0	8	65	2.8513513513513513	5.765347706060208	5.764589905362776	-0.0890443046175268	8	Turkish
keman	keman	18.0281805757268	5	4332	1.811611303947971e-5	15.752367027894417	6	79	635	2.869625520110957	4.57205301748449	4.568389914072404	0.05563915219744653	85	Turkish
akkaya	akkaya	18.0192424594275	6	4335	1.8107131327511716e-5	15.753082473007462	0	12	81	2.8404255319148937	5.590508741948206	5.589773922187171	-0.08870135931178569	12	Turkish
elbet	elbet	18.0192424594275	5	4334	1.8107131327511716e-5	15.753082473007462	0	16	279	2.935810810810811	4.871653987038602	4.870967741935484	0.05595851969984833	16	Turkish
juan	juan	18.0192424594275	4	4333	1.8107131327511716e-5	15.753082473007462	3	72	765	2.9036860879904873	4.177473138199333	4.174935209181784	0.17655221669867194	75	Turkish
antep	antep	18.0103043431281	5	4336	1.8098149615543626e-5	15.753798273092054	1	15	235	2.9206349206349205	4.8124559673101315	4.811241019861952	0.056278045657978476	16	Turkish
denklem	denklem	18.0013662268288	7	4337	1.808916790357563e-5	15.754514428500599	0	1	18	2.8	6.1490363065889735	6.147658525655388	-0.17483191415265859	1	Turkish
doruk	doruk	17.9924281105295	5	4339	1.8080186191607637e-5	15.755230939586042	2	45	305	2.8526912181303117	4.877959413754228	4.876179743625863	0.05691757357090621	47	Turkish
kOle	kOle	17.9924281105295	4	4340	1.8080186191607637e-5	15.755230939586042	5	102	713	2.8599269183922047	4.158080059303187	4.154387263976305	0.17748270317357062	107	Turkish
sefa	sefa	17.9924281105295	4	4338	1.8080186191607637e-5	15.755230939586042	9	108	839	2.865203761755486	4.080304154302671	4.0744168826360605	0.17748270317357062	117	Turkish
naylon	naylon	17.9834899942302	6	4343	1.807120447963965e-5	15.755947806701853	0	10	115	2.8968253968253967	5.527277507558828	5.526550998948475	-0.08732787485860175	10	Turkish
kaSIG	kaSIG	17.9834899942302	5	4341	1.807120447963965e-5	15.755947806701853	7	65	418	2.8329938900203664	4.791143703285855	4.786730525426116	0.057237575841040125	72	Turkish
sesli	sesli	17.9834899942302	5	4342	1.807120447963965e-5	15.755947806701853	4	43	377	2.8729411764705883	4.759233154778686	4.756444569657698	0.057237575841040125	47	Turkish
toraman	toraman	17.9656137616315	7	4345	1.805324105570356e-5	15.757382610441093	0	6	58	2.8615384615384616	6.014791573285522	6.013443871835088	-0.17337846934179607	6	Turkish
akIbet	akIbet	17.9656137616315	6	4344	1.805324105570356e-5	15.757382610441093	0	2	55	2.913793103448276	5.655580386486132	5.654837013669821	-0.08664010832269209	2	Turkish
tansaS	tansaS	17.9387994127336	6	4347	1.8026295919799586e-5	15.759537495144762	0	9	183	2.937823834196891	5.406336269225713	5.405625657202944	-0.08560717430712265	9	Turkish
group	group	17.9387994127336	5	4348	1.8026295919799586e-5	15.759537495144762	1	3	59	2.875	5.074679442017754	5.0733906183969575	0.0588399766562947	4	Turkish
buruk	buruk	17.9387994127336	5	4346	1.8026295919799586e-5	15.759537495144762	5	52	296	2.8163841807909606	4.886507824615818	4.8830821242428515	0.0588399766562947	57	Turkish
yangI	yangI	17.9298612964343	5	4349	1.801731420783159e-5	15.760256505895198	5	47	328	2.84251968503937	4.794304243620471	4.79095647274264	0.05916093582336396	52	Turkish
Cim	Cim	17.9298612964343	3	4350	1.801731420783159e-5	15.760256505895198	15	150	1047	2.849134377576257	3.433080808080808	3.4163879598662206	0.2958304519951526	165	Turkish
kaS	kaS	17.9209231801349	3	4351	1.8008332495863498e-5	15.760975875165103	20	280	1194	2.7839464882943146	3.2602277520033742	3.2399665551839463	0.2961086230182368	300	Turkish
fetih	fetih	17.9119850638356	5	4352	1.7999350783895507e-5	15.761695603312175	3	23	332	2.9108635097493036	4.876532769556025	4.874207634878152	0.05980333443563064	26	Turkish
gUrkan	gUrkan	17.9030469475363	6	4353	1.7990369071927512e-5	15.762415690694674	3	17	182	2.87192118226601	5.4888216728037875	5.486330178759201	-0.08422752458298592	20	Turkish
ateSin	ateSin	17.9030469475363	6	4354	1.7990369071927512e-5	15.762415690694674	0	9	98	2.888888888888889	5.546338898383068	5.545609884332282	-0.08422752458298592	9	Turkish
