word	phones	freq	word.length	freq.rank	unig.p	unig.h	min.pairs	min.pairs.2	min.pairs.3	mean.dist	mean.dist.nonmp	mean.dist.all	scaled.unig.h	network	language
xelsa3Qo	xelsa3Qo	10.765706624375015	8	7826	1.1186605863216045e-5	16.447868100954285	0	0	0	0	7.7101799034664324	7.708488703663084	0.8382837472963013	0	Georgian
monarkia	monarkia	10.765706624375015	8	7824	1.1186605863216045e-5	16.447868100954285	0	0	10	2.727272727272727	6.787406757349715	6.785917964465892	0.8382837472963013	0	Georgian
PolemiKa	PolemiKa	10.765706624375015	8	7825	1.1186605863216045e-5	16.447868100954285	0	1	3	2.2	7.261737604212374	7.260144768589603	0.8382837472963013	1	Georgian
ca3Qoba	ca3Qoba	10.7583630318618	7	7827	1.1178975163445775e-5	16.448852539778485	3	10	56	2.7285714285714286	6.268036729339746	6.263215377894277	0.8471521812596595	13	Georgian
mibareba	mibareba	10.751019439348584	8	7831	1.1171344463675505e-5	16.449837650804053	1	11	59	2.7777777777777777	6.663813912661839	6.661109892520289	0.8394595632101849	12	Georgian
paSisTi	paSisTi	10.751019439348584	7	7830	1.1171344463675505e-5	16.449837650804053	0	2	16	2.736842105263158	6.172820624863448	6.171472258628222	0.8477358945245119	2	Georgian
riKi	riKi	10.751019439348584	4	7829	1.1171344463675505e-5	16.449837650804053	9	96	547	2.8208269525267995	3.8077935755660874	3.792561550550026	0.9175496150150058	105	Georgian
lilo	lilo	10.751019439348584	4	7828	1.1171344463675505e-5	16.449837650804053	4	52	308	2.8273972602739725	4.096113445378151	4.087480356207439	0.9175496150150058	56	Georgian
gadaSeneba	gadaSeneba	10.743675846835366	10	7833	1.1163713763905234e-5	16.450823434949612	1	3	17	2.6363636363636362	8.036878498518275	8.03191839420862	0.8526833897588492	4	Georgian
aSvetia	aSvetia	10.743675846835366	7	7832	1.1163713763905234e-5	16.450823434949612	0	0	12	2.769230769230769	6.10596460563688	6.104630843162953	0.8483200066368626	0	Georgian
naXvliani	naXvliani	10.73633225432215	9	7835	1.1156083064134963e-5	16.45180989313566	0	0	4	2.4	7.584026203073822	7.582115869017632	0.8562416352560149	0	Georgian
ukmi	ukmi	10.73633225432215	4	7834	1.1156083064134963e-5	16.45180989313566	2	34	471	2.9192913385826773	3.925498426023085	3.9203771608171816	0.91851598698019	36	Georgian
mo1Xvreba	mo1Xvreba	10.73633225432215	9	7836	1.1156083064134963e-5	16.45180989313566	0	0	15	2.8125	7.785336356764928	7.783375314861461	0.8562416352560149	0	Georgian
3QalkveSa	3QalkveSa	10.728988661808934	9	7838	1.1148452364364694e-5	16.4527970262846	0	0	0	0	8.018896447467876	8.016876574307306	0.8568755246106389	0	Georgian
dedaSeni	dedaSeni	10.728988661808934	8	7841	1.1148452364364694e-5	16.4527970262846	0	2	7	2.5	6.770513383062747	6.7690282956788765	0.841226302338719	2	Georgian
gaelva	gaelva	10.728988661808934	6	7840	1.1148452364364694e-5	16.4527970262846	1	14	155	2.888888888888889	5.302033642982677	5.299623588456713	0.8522752845545344	15	Georgian
gamoQra	gamoQra	10.728988661808934	7	7837	1.1148452364364694e-5	16.4527970262846	0	9	38	2.75	6.156215861918287	6.154871122761031	0.8494894295868965	9	Georgian
buba	buba	10.728988661808934	4	7839	1.1148452364364694e-5	16.4527970262846	1	64	414	2.85625	3.9821709491347668	3.9785227867993713	0.9189996688207788	65	Georgian
sa1mo	sa1mo	10.721645069295718	5	7842	1.1140821664594423e-5	16.453784835320718	1	16	144	2.8703703703703702	4.883063234826819	4.880279453794856	0.9059784988163437	17	Georgian
tutaSxia	tutaSxia	10.721645069295718	8	7843	1.1140821664594423e-5	16.453784835320718	0	0	1	1.5	7.256033347959631	7.254441763544637	0.8418160216518314	0	Georgian
arcva1e	arcva1e	10.7143014767825	7	7845	1.1133190964824152e-5	16.454773321170208	0	0	18	2.8421052631578947	6.496613502294079	6.4951944080384445	0.8506604544866789	0	Georgian
legiTimuroba	legiTimuroba	10.7143014767825	12	7848	1.1133190964824152e-5	16.454773321170208	0	0	0	0	10.410714285714286	10.4014272970562	0.8307990953590968	0	Georgian
bumi	bumi	10.7143014767825	4	7844	1.1133190964824152e-5	16.454773321170208	6	89	482	2.820069204152249	3.8590956887486856	3.8480880041906755	0.9199680264824016	95	Georgian
ToTalizaTori	ToTalizaTori	10.7143014767825	12	7849	1.1133190964824152e-5	16.454773321170208	0	0	0	0	10.041964285714286	10.033006244424621	0.8307990953590968	0	Georgian
namusi	namusi	10.7143014767825	6	7846	1.1133190964824152e-5	16.454773321170208	0	10	125	2.9044117647058822	5.292921686746988	5.29159347553325	0.8533517044641108	10	Georgian
cixura	cixura	10.7143014767825	6	7850	1.1133190964824152e-5	16.454773321170208	0	4	35	2.825	5.586345381526105	5.584943538268507	0.8533517044641108	4	Georgian
buzi	buzi	10.7143014767825	4	7847	1.1133190964824152e-5	16.454773321170208	6	76	443	2.826996197718631	3.926919032597266	3.9156626506024095	0.9199680264824016	82	Georgian
oPTimiza2ia	oPTimiza2ia	10.706957884269285	11	7851	1.1125560265053883e-5	16.45576248476116	0	0	0	0	9.724269985639062	9.719617224880382	0.7739671005547522	0	Georgian
sPonTanuri	sPonTanuri	10.706957884269285	10	7853	1.1125560265053883e-5	16.45576248476116	0	0	0	0	8.544107965766951	8.541296479104968	0.855669473302947	0	Georgian
guliani	guliani	10.706957884269285	7	7854	1.1125560265053883e-5	16.45576248476116	1	7	57	2.8181818181818183	6.112106643356643	6.109654871122761	0.8512465690404315	8	Georgian
rosTovi	rosTovi	10.706957884269285	7	7852	1.1125560265053883e-5	16.45576248476116	0	3	12	2.625	6.343456412497269	6.342070773263433	0.8512465690404315	3	Georgian
