word	phones	freq	word.length	freq.rank	unig.p	unig.h	min.pairs	min.pairs.2	min.pairs.3	mean.dist	mean.dist.nonmp	mean.dist.all	scaled.unig.h	network	language
s3kaծu	s3kaծu	263.8817809621289	6	388	2.63911325794533e-4	11.887659114080448	1	0	15	2.7058823529411766	5.459420289855072	5.445086705202312	-0.9459346208591323	1	Japanese
kageծu	kageծu	255.88536335721597	6	393	2.559140128916684e-4	11.9320532334389	0	4	13	2.611111111111111	5.341534008683068	5.333815028901734	-0.9134567061300175	4	Japanese
nimoծu	nimoծu	255.88536335721597	6	391	2.559140128916684e-4	11.9320532334389	0	2	8	2.5454545454545454	5.506512301013025	5.4985549132947975	-0.9134567061300175	2	Japanese
so$ite	so$ite	255.88536335721597	6	392	2.559140128916684e-4	11.9320532334389	1	2	18	2.6818181818181817	5.523188405797101	5.508670520231214	-0.9134567061300175	3	Japanese
nas@	nas@	255.88536335721597	4	390	2.559140128916684e-4	11.9320532334389	0	27	226	2.8818897637795278	3.8661971830985915	3.861664712778429	-0.2940501407930275	27	Japanese
doy0	doy0	255.88536335721597	4	395	2.559140128916684e-4	11.9320532334389	0	20	152	2.867052023121387	3.9812206572769955	3.9765533411488865	-0.2940501407930275	20	Japanese
juu$o	juu$o	255.88536335721597	5	394	2.559140128916684e-4	11.9320532334389	0	4	35	2.825	4.852226720647773	4.84732052578362	-0.74362653758379	4	Japanese
se	se	255.88536335721597	2	396	2.559140128916684e-4	11.9320532334389	19	123	123	2.3834586466165413	2.5	2.3834586466165413	0.46154682457577995	142	Japanese
nyuuyooku	nyuuyooku	247.88894575230296	9	401	2.479166999888037e-4	11.977856923052025	0	0	0	0	8.078740157480315	8.015625	-1.967978444856568	0	Japanese
asu	asu	247.88894575230296	3	406	2.479166999888037e-4	11.977856923052025	11	81	349	2.760180995475113	3.229260935143288	3.188148148148148	-0.17425619163625383	92	Japanese
tonikaku	tonikaku	247.88894575230296	8	399	2.479166999888037e-4	11.977856923052025	0	0	0	0	6.462882096069869	6.434782608695652	-1.0156070586972301	0	Japanese
iծumo	iծumo	247.88894575230296	5	398	2.479166999888037e-4	11.977856923052025	0	4	47	2.8653846153846154	4.815789473684211	4.810920121334681	-0.7134977339191455	4	Japanese
oita	oita	247.88894575230296	4	400	2.479166999888037e-4	11.977856923052025	5	39	226	2.8081180811808117	3.7744982290436835	3.753810082063306	-0.2693933254693147	44	Japanese
a$ita	a$ita	247.88894575230296	5	405	2.479166999888037e-4	11.977856923052025	2	14	61	2.730769230769231	4.64604462474645	4.633973710819009	-0.7134977339191455	16	Japanese
