i	lex.type	test	b	b0	r	language
49	scr	network.prop	-0.005754574081011651	0	-0.005754574081011651	Korean
49	scr	mean.edit	-0.011488316810961336	0	-0.011488316810961336	Korean
50	scr	min.pairs	-0.026792625282580782	0	-0.026792625282580782	Korean
50	scr	network.prop	-0.01632224683970291	0	-0.01632224683970291	Korean
50	scr	mean.edit	0.03571934572645596	0	0.03571934572645596	Korean
51	scr	min.pairs	-0.008456964636569649	0	-0.008456964636569649	Korean
51	scr	network.prop	-0.021237746562152965	0	-0.021237746562152965	Korean
51	scr	mean.edit	-0.0016835760393985755	0	-0.0016835760393985755	Korean
52	scr	min.pairs	-0.008831487140290646	0	-0.008831487140290646	Korean
52	scr	network.prop	-0.00635874250859694	0	-0.00635874250859694	Korean
52	scr	mean.edit	-0.0021321108876613225	0	-0.0021321108876613225	Korean
53	scr	min.pairs	-0.018102910895640322	0	-0.018102910895640322	Korean
53	scr	network.prop	-0.005043423835555389	0	-0.005043423835555389	Korean
53	scr	mean.edit	0.019274598945596442	0	0.019274598945596442	Korean
54	scr	min.pairs	-0.01581918981621934	0	-0.01581918981621934	Korean
54	scr	network.prop	-0.025945507768458703	0	-0.025945507768458703	Korean
54	scr	mean.edit	0.005411994722908173	0	0.005411994722908173	Korean
55	scr	min.pairs	0.0011577845818181855	0	0.0011577845818181855	Korean
55	scr	network.prop	-0.011430111941650518	0	-0.011430111941650518	Korean
55	scr	mean.edit	-0.0012289191960112465	0	-0.0012289191960112465	Korean
56	scr	min.pairs	-0.005755520246637134	0	-0.005755520246637134	Korean
56	scr	network.prop	-0.018978369531281753	0	-0.018978369531281753	Korean
56	scr	mean.edit	0.005530460031341411	0	0.005530460031341411	Korean
57	scr	min.pairs	0.003977747483577744	0	0.003977747483577744	Korean
57	scr	network.prop	-0.015803615785006702	0	-0.015803615785006702	Korean
57	scr	mean.edit	0.023161610128153817	0	0.023161610128153817	Korean
58	scr	min.pairs	-0.011111990983580183	0	-0.011111990983580183	Korean
58	scr	network.prop	1.578976185209562e-4	0	1.578976185209562e-4	Korean
58	scr	mean.edit	0.007301395975819379	0	0.007301395975819379	Korean
59	scr	min.pairs	-0.0069304691846858585	0	-0.0069304691846858585	Korean
59	scr	network.prop	-0.0013882754104141452	0	-0.0013882754104141452	Korean
59	scr	mean.edit	-0.012382431996629271	0	-0.012382431996629271	Korean
60	scr	min.pairs	0.022989778281666925	0	0.022989778281666925	Korean
60	scr	network.prop	-0.007758759542657341	0	-0.007758759542657341	Korean
60	scr	mean.edit	-0.022689337829711477	0	-0.022689337829711477	Korean
61	scr	min.pairs	-0.02750130312490699	0	-0.02750130312490699	Korean
61	scr	network.prop	-0.026359089814231327	0	-0.026359089814231327	Korean
61	scr	mean.edit	0.009179214574845967	0	0.009179214574845967	Korean
62	scr	min.pairs	0.0166318622143981	0	0.0166318622143981	Korean
62	scr	network.prop	0.008368440294530889	0	0.008368440294530889	Korean
62	scr	mean.edit	0.008679178967549118	0	0.008679178967549118	Korean
63	scr	min.pairs	0.008314627914624976	0	0.008314627914624976	Korean
63	scr	network.prop	-0.00636029712916734	0	-0.00636029712916734	Korean
63	scr	mean.edit	-0.02767090251786019	0	-0.02767090251786019	Korean
64	scr	min.pairs	-0.009101685645679692	0	-0.009101685645679692	Korean
64	scr	network.prop	-0.002900325647379227	0	-0.002900325647379227	Korean
64	scr	mean.edit	0.010828602401311949	0	0.010828602401311949	Korean
65	scr	min.pairs	0.019734611324480587	0	0.019734611324480587	Korean
65	scr	network.prop	-0.008472422042180582	0	-0.008472422042180582	Korean
65	scr	mean.edit	-0.021986661306275503	0	-0.021986661306275503	Korean
