i	lex.type	test	b	b0	r	language
47	scr	min.pairs	-0.005798514688379211	0	-0.005798514688379211	Dutch
47	scr	network.prop	0.006665462786933673	0	0.006665462786933673	Dutch
47	scr	mean.edit	-0.0015681346798443177	0	-0.0015681346798443177	Dutch
48	scr	min.pairs	-0.004879713797413569	0	-0.004879713797413569	Dutch
48	scr	network.prop	-0.009174257249241705	0	-0.009174257249241705	Dutch
48	scr	mean.edit	-0.006276992303726125	0	-0.006276992303726125	Dutch
49	scr	min.pairs	0.02189826490135781	0	0.02189826490135781	Dutch
49	scr	network.prop	0.01759898238373397	0	0.01759898238373397	Dutch
49	scr	mean.edit	0.008595705697125417	0	0.008595705697125417	Dutch
50	scr	min.pairs	-0.0020668195587914997	0	-0.0020668195587914997	Dutch
50	scr	network.prop	-0.008754845123463032	0	-0.008754845123463032	Dutch
50	scr	mean.edit	-0.002151996872390993	0	-0.002151996872390993	Dutch
51	scr	min.pairs	-0.0012502617869629105	0	-0.0012502617869629105	Dutch
51	scr	network.prop	-0.001107717345149579	0	-0.001107717345149579	Dutch
51	scr	mean.edit	7.368320905105914e-4	0	7.368320905105914e-4	Dutch
52	scr	min.pairs	0.011684183967667813	0	0.011684183967667813	Dutch
52	scr	network.prop	0.0025063776245805793	0	0.0025063776245805793	Dutch
52	scr	mean.edit	-0.0024207262439214544	0	-0.0024207262439214544	Dutch
53	scr	min.pairs	0.013459523845488063	0	0.013459523845488063	Dutch
53	scr	network.prop	0.02085702483708765	0	0.02085702483708765	Dutch
53	scr	mean.edit	-0.013210646577939522	0	-0.013210646577939522	Dutch
54	scr	min.pairs	0.011902041633640859	0	0.011902041633640859	Dutch
54	scr	network.prop	7.81361925479972e-4	0	7.81361925479972e-4	Dutch
54	scr	mean.edit	-0.00880921040380208	0	-0.00880921040380208	Dutch
55	scr	min.pairs	0.008210633921287012	0	0.008210633921287012	Dutch
55	scr	network.prop	0.010177330977623628	0	0.010177330977623628	Dutch
55	scr	mean.edit	0.004391765076777447	0	0.004391765076777447	Dutch
56	scr	min.pairs	0.0030963166147098347	0	0.0030963166147098347	Dutch
56	scr	network.prop	-0.011441149321686174	0	-0.011441149321686174	Dutch
56	scr	mean.edit	-0.00500917167229476	0	-0.00500917167229476	Dutch
57	scr	min.pairs	-0.012392209433630504	0	-0.012392209433630504	Dutch
57	scr	network.prop	-0.014018805246663844	0	-0.014018805246663844	Dutch
57	scr	mean.edit	-0.008320732061024226	0	-0.008320732061024226	Dutch
58	scr	min.pairs	0.007480247529763395	0	0.007480247529763395	Dutch
58	scr	network.prop	0.008941864262488145	0	0.008941864262488145	Dutch
58	scr	mean.edit	0.010304213570194924	0	0.010304213570194924	Dutch
59	scr	min.pairs	-0.011155147583409308	0	-0.011155147583409308	Dutch
59	scr	network.prop	0.00758899614326075	0	0.00758899614326075	Dutch
59	scr	mean.edit	0.004278810279561204	0	0.004278810279561204	Dutch
60	scr	min.pairs	-0.0056160745423557675	0	-0.0056160745423557675	Dutch
60	scr	network.prop	0.004071325770688778	0	0.004071325770688778	Dutch
60	scr	mean.edit	0.012291907201691224	0	0.012291907201691224	Dutch
61	scr	min.pairs	0.009759228907473758	0	0.009759228907473758	Dutch
61	scr	network.prop	3.7819666002717926e-4	0	3.7819666002717926e-4	Dutch
61	scr	mean.edit	-2.684784421587216e-4	0	-2.684784421587216e-4	Dutch
62	scr	min.pairs	0.002935635912062078	0	0.002935635912062078	Dutch
62	scr	network.prop	0.0035116152495097692	0	0.0035116152495097692	Dutch
62	scr	mean.edit	-0.013980207909762428	0	-0.013980207909762428	Dutch
63	scr	min.pairs	-0.007129924127832264	0	-0.007129924127832264	Dutch
63	scr	network.prop	-0.0035232583093855905	0	-0.0035232583093855905	Dutch
63	scr	mean.edit	-0.009321291095237673	0	-0.009321291095237673	Dutch
64	scr	min.pairs	0.009432379849119224	0	0.009432379849119224	Dutch
64	scr	network.prop	5.252819847208708e-4	0	5.252819847208708e-4	Dutch
64	scr	mean.edit	0.0031284149535093808	0	0.0031284149535093808	Dutch
65	scr	min.pairs	0.011193761990838557	0	0.011193761990838557	Dutch
65	scr	network.prop	0.016588867858002745	0	0.016588867858002745	Dutch
65	scr	mean.edit	0.006867362320155438	0	0.006867362320155438	Dutch
