word	phones	freq	word.length	freq.rank	unig.p	unig.h	min.pairs	min.pairs.2	min.pairs.3	mean.dist	mean.dist.nonmp	mean.dist.all	scaled.unig.h	network	language
dumidikit	dumidikit	5.74442979614846	9	8482	5.9230780621303934e-6	17.365221469328986	0	0	1	1.5	8.3438263229308	8.3415626695605	0.9039603690697057	0	Tagalog
lala	lala	5.74442979614846	4	8607	5.9230780621303934e-6	17.365221469328986	12	145	650	2.787128712871287	3.6842105263157894	3.666163901458019	1.016100575628414	157	Tagalog
isasabay	isasabay	5.74442979614846	8	8506	5.9230780621303934e-6	17.365221469328986	1	5	22	2.6551724137931036	6.585139970532519	6.582579423521986	0.9345183079582204	6	Tagalog
robi	robi	5.74442979614846	4	8500	5.9230780621303934e-6	17.365221469328986	1	23	202	2.8766519823788546	4.256165072974333	4.252388134741076	1.016100575628414	24	Tagalog
hinalikan	hinalikan	5.74442979614846	9	8589	5.9230780621303934e-6	17.365221469328986	1	3	22	2.7037037037037037	7.069761129207383	7.0661964188822575	0.9039603690697057	4	Tagalog
nagposte	nagposte	5.74442979614846	8	8465	5.9230780621303934e-6	17.365221469328986	0	0	2	2	7.067760942760943	7.0662739322533135	0.9345183079582204	0	Tagalog
magbiyahe	magbiyahe	5.74442979614846	9	8561	5.9230780621303934e-6	17.365221469328986	1	0	3	2	7.481270358306189	7.4774823657080844	0.9039603690697057	1	Tagalog
urbano	urbano	5.74442979614846	6	8361	5.9230780621303934e-6	17.365221469328986	0	1	56	2.9310344827586206	5.475726003103524	5.474512411347518	0.9995665265990868	1	Tagalog
pantasya	pantaSa	5.74442979614846	7	8518	5.9230780621303934e-6	17.365221469328986	0	7	80	2.8863636363636362	5.701728184339663	5.700511945392491	0.9745735779825334	7	Tagalog
sisirain	Srain	5.74442979614846	5	8536	5.9230780621303934e-6	17.365221469328986	2	15	163	2.8784530386740332	4.71496062992126	4.711139081183134	1.0594872630760073	17	Tagalog
nagwaging	nagwagiG	5.74442979614846	8	8566	5.9230780621303934e-6	17.365221469328986	1	4	44	2.82	6.484319090717744	6.4818009678098045	0.9345183079582204	5	Tagalog
yusoph	yusof	5.74442979614846	5	8504	5.9230780621303934e-6	17.365221469328986	0	7	122	2.923076923076923	5.012275731822474	5.010698552548773	1.0594872630760073	7	Tagalog
ipapasok	ipapasok	5.74442979614846	8	8486	5.9230780621303934e-6	17.365221469328986	1	6	13	2.4761904761904763	6.7634182277415285	6.760782663580896	0.9345183079582204	7	Tagalog
napigilang	napigilaG	5.74442979614846	9	8545	5.9230780621303934e-6	17.365221469328986	1	5	11	2.4444444444444446	7.064060803474484	7.060499186109604	0.9039603690697057	6	Tagalog
mabiktima	mabiktima	5.74442979614846	9	8403	5.9230780621303934e-6	17.365221469328986	1	0	4	2.1666666666666665	7.490499457111835	7.486706456863809	0.9039603690697057	1	Tagalog
nagpasimula	nagpaSmula	5.74442979614846	10	8481	5.9230780621303934e-6	17.365221469328986	0	0	8	2.6666666666666665	7.896932952924394	7.894117647058824	0.8858186792602795	0	Tagalog
tumututol	tumututol	5.74442979614846	9	8603	5.9230780621303934e-6	17.365221469328986	0	2	1	1.75	8.272184531886024	8.269940314704286	0.9039603690697057	2	Tagalog
papaalis	papalis	5.74442979614846	7	8397	5.9230780621303934e-6	17.365221469328986	1	13	92	2.8317757009345796	5.76973965002134	5.767491467576792	0.9745735779825334	14	Tagalog
lhat	lhat	5.74442979614846	4	8474	5.9230780621303934e-6	17.365221469328986	2	25	335	2.911845730027548	4.094662638469285	4.089492207139266	1.016100575628414	27	Tagalog
dili	dili	5.74442979614846	4	8467	5.9230780621303934e-6	17.365221469328986	5	50	319	2.832	4.119011598587998	4.1091000502765205	1.016100575628414	55	Tagalog
jalosjos	jalosjos	5.74442979614846	8	8529	5.9230780621303934e-6	17.365221469328986	0	0	1	1.5	7.284301346801347	7.282768777614138	0.9345183079582204	0	Tagalog
minaliit	minalit	5.74442979614846	7	8600	5.9230780621303934e-6	17.365221469328986	0	14	100	2.8521739130434782	5.866865799018562	5.8656143344709895	0.9745735779825334	14	Tagalog
tadhana	tadhana	5.74442979614846	7	8595	5.9230780621303934e-6	17.365221469328986	0	2	37	2.875	5.840196287604011	5.838950511945392	0.9745735779825334	2	Tagalog
bugaw	bugaw	5.74442979614846	5	8458	5.9230780621303934e-6	17.365221469328986	0	30	226	2.8715953307392996	4.686496694995278	4.685022026431718	1.0594872630760073	30	Tagalog
nakakatandang	nakakatandaG	5.74442979614846	12	8535	5.9230780621303934e-6	17.365221469328986	1	2	6	2.3	8.030456852791879	8.01139240506329	0.8506133072296245	3	Tagalog
parteng	parteG	5.74442979614846	6	8410	5.9230780621303934e-6	17.365221469328986	2	5	91	2.878787878787879	5.45043246839654	5.447251773049645	0.9995665265990868	7	Tagalog
saklolohan	saklolohan	5.74442979614846	10	8577	5.9230780621303934e-6	17.365221469328986	0	1	1	1.6666666666666667	8.128744650499288	8.12584670231729	0.8858186792602795	1	Tagalog
matikman	matikman	5.74442979614846	8	8444	5.9230780621303934e-6	17.365221469328986	1	1	25	2.7857142857142856	6.42285834561145	6.420366084578161	0.9345183079582204	2	Tagalog
magbida	magbida	5.74442979614846	7	8381	5.9230780621303934e-6	17.365221469328986	1	7	66	2.84	5.916986769099445	5.914675767918089	0.9745735779825334	8	Tagalog
pagpapataw	pagpapataw	5.74442979614846	10	8451	5.9230780621303934e-6	17.365221469328986	0	6	12	2.526315789473684	7.214336661911555	7.211764705882353	0.8858186792602795	6	Tagalog
librong	libroG	5.74442979614846	6	8553	5.9230780621303934e-6	17.365221469328986	4	8	53	2.712121212121212	5.725759928999334	5.720301418439717	0.9995665265990868	12	Tagalog
humahanga	humahaGa	5.74442979614846	8	8377	5.9230780621303934e-6	17.365221469328986	0	5	26	2.75	6.659090909090909	6.657689880075742	0.9345183079582204	5	Tagalog
nagtatanim	nagtatanim	5.74442979614846	10	8513	5.9230780621303934e-6	17.365221469328986	1	3	10	2.466666666666667	7.384944702104888	7.380035650623886	0.8858186792602795	4	Tagalog
inanod	inanod	5.74442979614846	6	8510	5.9230780621303934e-6	17.365221469328986	2	13	105	2.834710743801653	5.390552228875582	5.38741134751773	0.9995665265990868	15	Tagalog
mapanirang	mapaniraG	5.74442979614846	9	8434	5.9230780621303934e-6	17.365221469328986	0	1	15	2.764705882352941	6.843962008141113	6.842105263157895	0.9039603690697057	1	Tagalog
querubin	kerubin	5.74442979614846	7	8469	5.9230780621303934e-6	17.365221469328986	0	0	7	2.625	6.466183059526349	6.464803754266212	0.9745735779825334	0	Tagalog
tutungo	tutuGo	5.74442979614846	6	8445	5.9230780621303934e-6	17.365221469328986	1	9	47	2.7586206896551726	5.767849223946785	5.765514184397163	0.9995665265990868	10	Tagalog
nominated	nominated	5.74442979614846	9	8402	5.9230780621303934e-6	17.365221469328986	0	0	2	2	7.857801899592944	7.855670103092783	0.9039603690697057	0	Tagalog
ginagaya	ginagaya	5.74442979614846	8	8414	5.9230780621303934e-6	17.365221469328986	1	6	41	2.7755102040816326	6.504314881077668	6.501788344203661	0.9345183079582204	7	Tagalog
romana	romana	5.74442979614846	6	8575	5.9230780621303934e-6	17.365221469328986	5	8	82	2.78125	5.361074123391035	5.355053191489362	0.9995665265990868	13	Tagalog
magbaba	magbaba	5.74442979614846	7	8455	5.9230780621303934e-6	17.365221469328986	5	29	130	2.7454545454545456	5.750961127723195	5.74466723549488	0.9745735779825334	34	Tagalog
makisig	makiSg	5.74442979614846	6	8459	5.9230780621303934e-6	17.365221469328986	0	7	76	2.880952380952381	5.480381290179561	5.479166666666667	0.9995665265990868	7	Tagalog
ibo	ibo	5.74442979614846	3	8408	5.9230780621303934e-6	17.365221469328986	12	110	410	2.7429643527204504	3.26056338028169	3.2254335260115607	0.9476448849332261	122	Tagalog
magkaibigang	magkaibigaG	5.48331935086899	11	8770	5.653847241124471e-6	17.43233566518752	1	1	2	1.8	8.107711138310894	8.09841075794621	0.921791717899077	2	Tagalog
hihigit	hihigit	5.48331935086899	7	8661	5.653847241124471e-6	17.43233566518752	0	5	16	2.6363636363636362	6.553872413057393	6.552474402730375	1.0174145558317973	5	Tagalog
napasakamay	napasakamay	5.48331935086899	11	8836	5.653847241124471e-6	17.43233566518752	0	0	2	2	7.8299694189602445	7.82518337408313	0.921791717899077	0	Tagalog
isinisigaw	iSniSgaw	5.48331935086899	8	8843	5.653847241124471e-6	17.43233566518752	0	0	5	2.5	7.287457912457913	7.2859246791500105	0.9836765204626864	0	Tagalog
basahan	basahan	5.48331935086899	7	8700	5.653847241124471e-6	17.43233566518752	4	22	183	2.842857142857143	5.524663677130045	5.51962457337884	1.0174145558317973	26	Tagalog
protektor	protektor	5.48331935086899	9	8869	5.653847241124471e-6	17.43233566518752	0	3	4	2.25	8.414111261872456	8.411828540423222	0.9582306079737313	3	Tagalog
makahirit	makahirit	5.48331935086899	9	8686	5.653847241124471e-6	17.43233566518752	0	1	11	2.6923076923076925	7.36662143826323	7.36462289744981	0.9582306079737313	1	Tagalog
kakatawan	kakatawan	5.48331935086899	9	8773	5.653847241124471e-6	17.43233566518752	0	9	72	2.8536585365853657	6.536499321573949	6.534725990233316	0.9582306079737313	9	Tagalog
pinakamaliit	pinakamalit	5.48331935086899	11	8776	5.653847241124471e-6	17.43233566518752	0	1	7	2.5555555555555554	8.17308868501529	8.168092909535453	0.921791717899077	1	Tagalog
magsinungaling	magSnuGaliG	5.48331935086899	11	8721	5.653847241124471e-6	17.43233566518752	2	0	0	0.6666666666666666	8.733006736068585	8.718215158924206	0.921791717899077	2	Tagalog
husgado	husgado	5.48331935086899	7	8826	5.653847241124471e-6	17.43233566518752	0	1	14	2.75	6.433966289737572	6.4325938566552905	1.0174145558317973	1	Tagalog
islang	islaG	5.48331935086899	5	8757	5.653847241124471e-6	17.43233566518752	6	26	240	2.84981684981685	4.623462630085147	4.615166771554437	1.0937968473522655	32	Tagalog
korupsyon	korupSon	5.48331935086899	8	8867	5.653847241124471e-6	17.43233566518752	1	0	7	2.4444444444444446	7.461166070300989	7.458236903008626	0.9836765204626864	1	Tagalog
teorya	teorya	5.48331935086899	6	8769	5.653847241124471e-6	17.43233566518752	0	0	24	2.88	5.7982708933717575	5.796985815602837	1.0414027767593088	0	Tagalog
pagtungo	pagtuGo	5.48331935086899	7	8679	5.653847241124471e-6	17.43233566518752	3	14	61	2.7088607594936707	6.110802732707088	6.10622866894198	1.0174145558317973	17	Tagalog
susano	susano	5.48331935086899	6	8856	5.653847241124471e-6	17.43233566518752	1	5	93	2.9	5.365631929046563	5.363475177304965	1.0414027767593088	6	Tagalog
binitawang	binitawaG	5.48331935086899	9	8835	5.653847241124471e-6	17.43233566518752	2	2	8	2.3076923076923075	7.319576432256313	7.314161692892024	0.9582306079737313	4	Tagalog
halamang	halamaG	5.48331935086899	7	8636	5.653847241124471e-6	17.43233566518752	6	27	164	2.787878787878788	5.563341166417432	5.5563139931740615	1.0174145558317973	33	Tagalog
tokyo	tokyo	5.48331935086899	5	8682	5.653847241124471e-6	17.43233566518752	0	10	100	2.8828828828828827	4.983947119924457	4.9823788546255505	1.0937968473522655	10	Tagalog
delegado	delegado	5.48331935086899	8	8828	5.653847241124471e-6	17.43233566518752	1	2	3	2	7.3342454220164175	7.331369661266568	0.9836765204626864	3	Tagalog
guaranteed	guaranted	5.48331935086899	9	8718	5.653847241124471e-6	17.43233566518752	0	0	0	0	7.893622795115332	7.89148128052089	0.9582306079737313	0	Tagalog
marky	marky	5.48331935086899	5	8642	5.653847241124471e-6	17.43233566518752	0	20	192	2.892018779342723	4.700031476235442	4.698552548772813	1.0937968473522655	20	Tagalog
nahalata	nahalata	5.48331935086899	8	8696	5.653847241124471e-6	17.43233566518752	0	7	75	2.8795180722891565	6.10669191919192	6.105407111298128	0.9836765204626864	7	Tagalog
trina	trina	5.48331935086899	5	8631	5.653847241124471e-6	17.43233566518752	1	20	199	2.8868778280542986	4.6974181360201515	4.694776589049717	1.0937968473522655	21	Tagalog
igigiit	igigit	5.48331935086899	6	8685	5.653847241124471e-6	17.43233566518752	1	7	41	2.76	5.762305986696231	5.7599734042553195	1.0414027767593088	8	Tagalog
lauro	lauro	5.48331935086899	5	8844	5.653847241124471e-6	17.43233566518752	1	21	229	2.8968253968253967	4.574937027707809	4.572372561359345	1.0937968473522655	22	Tagalog
kinakanta	kinakanta	5.48331935086899	9	8674	5.653847241124471e-6	17.43233566518752	0	1	10	2.6666666666666665	7.058616010854817	7.056701030927835	0.9582306079737313	1	Tagalog
tumabi	tumabi	5.48331935086899	6	8841	5.653847241124471e-6	17.43233566518752	2	24	111	2.7753623188405796	5.454646263029496	5.451462765957447	1.0414027767593088	26	Tagalog
romansa	romansa	5.48331935086899	7	8814	5.653847241124471e-6	17.43233566518752	1	3	21	2.6923076923076925	6.187580025608194	6.185153583617748	1.0174145558317973	4	Tagalog
sipsip	SpSp	5.48331935086899	4	8677	5.653847241124471e-6	17.43233566518752	0	5	97	2.9223300970873787	4.483400402414487	4.4811463046757165	1.0463457228431847	5	Tagalog
binaboy	binaboy	5.48331935086899	7	8668	5.653847241124471e-6	17.43233566518752	0	5	60	2.878787878787879	6.092383187540004	6.09108361774744	1.0174145558317973	5	Tagalog
dinadaan	dinadan	5.48331935086899	7	8609	5.653847241124471e-6	17.43233566518752	2	16	113	2.8257575757575757	5.738740661686233	5.735494880546075	1.0174145558317973	18	Tagalog
iniaalok	inialok	5.48331935086899	7	8772	5.653847241124471e-6	17.43233566518752	1	2	29	2.787878787878788	6.092402902262057	6.090017064846417	1.0174145558317973	3	Tagalog
palarin	palarin	5.48331935086899	7	8755	5.653847241124471e-6	17.43233566518752	1	24	153	2.8379888268156424	5.611609048228766	5.609428327645051	1.0174145558317973	25	Tagalog
prusisyon	pruSon	5.48331935086899	6	8821	5.653847241124471e-6	17.43233566518752	0	4	57	2.8870967741935485	5.719796054090002	5.718528368794326	1.0414027767593088	4	Tagalog
putukan	putukan	5.48331935086899	7	8800	5.653847241124471e-6	17.43233566518752	1	11	39	2.6923076923076925	6.067861715749039	6.0654863481228665	1.0174145558317973	12	Tagalog
nagbuhos	nagbuhos	5.48331935086899	8	8637	5.653847241124471e-6	17.43233566518752	1	2	25	2.7586206896551726	6.869290675647232	6.866610561750473	0.9836765204626864	3	Tagalog
